f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,0.004,0.003,0.008,0.001,0.004,0.003,0.005,0.008,0.003,0.046,0.035,0.071,0.01,0.047,0.035,0.052,0.071,0.035,0.0,0.0,0.0,0.0,0.625,0.5,1.0,0.217,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,16.5,16.5,16.5,0.0,16.5,16.5,16.5,16.5,16.5,16500.0,16500.0,16500.0,0.0,16500.0,16500.0,16500.0,16500.0,16500.0,1638.377,0.003,1638.376,1638.374,1638.379,1638.384,1638.372
0.6,0.004,0.003,0.005,0.001,0.004,0.003,0.005,0.005,0.003,0.046,0.035,0.061,0.009,0.047,0.035,0.052,0.061,0.035,0.0,0.0,0.0,0.0,0.625,0.5,1.0,0.217,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,18.0,18.0,18.0,0.0,18.0,18.0,18.0,18.0,18.0,18000.0,18000.0,18000.0,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,1787.281,0.005,1787.281,1787.277,1787.284,1787.294,1787.271
0.65,0.004,0.003,0.006,0.001,0.004,0.004,0.005,0.006,0.003,0.051,0.035,0.066,0.009,0.056,0.043,0.057,0.066,0.035,0.0,0.0,0.0,0.0,0.725,0.5,1.0,0.249,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,19.5,19.5,19.5,0.0,19.5,19.5,19.5,19.5,19.5,19500.0,19500.0,19500.0,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,1936.163,0.004,1936.164,1936.159,1936.166,1936.169,1936.152
0.7,0.004,0.003,0.008,0.001,0.004,0.004,0.005,0.006,0.003,0.052,0.035,0.071,0.011,0.056,0.043,0.061,0.071,0.035,0.0,0.0,0.0,0.0,0.75,0.5,1.0,0.25,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,21.0,21.0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,21000.0,21000.0,21000.0,0.0,21000.0,21000.0,21000.0,21000.0,21000.0,2085.115,0.004,2085.116,2085.111,2085.118,2085.122,2085.107
0.75,0.005,0.003,0.011,0.002,0.005,0.004,0.005,0.006,0.003,0.053,0.035,0.083,0.011,0.05,0.048,0.061,0.071,0.035,0.0,0.0,0.0,0.0,0.7,0.5,1.0,0.245,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,0.999,22.5,22.5,22.5,0.0,22.5,22.5,22.5,22.5,22.5,22500.0,22500.0,22500.0,0.0,22500.0,22500.0,22500.0,22500.0,22500.0,2234.033,0.004,2234.033,2234.031,2234.035,2234.039,2234.025
0.8,0.004,0.003,0.006,0.001,0.004,0.003,0.005,0.006,0.003,0.051,0.035,0.066,0.011,0.056,0.041,0.061,0.066,0.035,0.0,0.0,0.0,0.0,0.725,0.5,1.0,0.249,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,0.999,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,24000.0,24000.0,24000.0,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,2382.923,0.004,2382.923,2382.922,2382.927,2382.929,2382.914
0.85,0.005,0.003,0.008,0.002,0.005,0.004,0.005,0.008,0.003,0.054,0.035,0.071,0.012,0.059,0.043,0.061,0.071,0.035,0.0,0.0,0.0,0.0,0.775,0.5,1.0,0.249,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,0.998,25.5,25.5,25.5,0.0,25.5,25.5,25.5,25.5,25.5,25500.0,25500.0,25500.0,0.0,25500.0,25500.0,25500.0,25500.0,25500.0,2531.861,0.004,2531.86,2531.857,2531.864,2531.866,2531.855
0.9,0.005,0.003,0.008,0.001,0.005,0.004,0.005,0.008,0.003,0.056,0.035,0.071,0.01,0.061,0.048,0.061,0.071,0.035,0.0,0.0,0.0,0.0,0.825,0.5,1.0,0.238,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,0.999,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,27000.0,27000.0,27000.0,0.0,27000.0,27000.0,27000.0,27000.0,27000.0,2680.776,0.004,2680.776,2680.774,2680.778,2680.783,2680.768
0.95,0.006,0.003,0.01,0.002,0.005,0.005,0.006,0.008,0.003,0.06,0.035,0.079,0.01,0.061,0.056,0.066,0.079,0.043,0.0,0.0,0.0,0.0,0.875,0.5,1.0,0.217,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.034,0.998,28.5,28.5,28.5,0.0,28.5,28.5,28.5,28.5,28.5,28500.0,28500.0,28500.0,0.0,28500.0,28500.0,28500.0,28500.0,28500.0,2829.689,0.005,2829.688,2829.686,2829.692,2829.695,2829.68
1.0,0.005,0.003,0.009,0.002,0.005,0.004,0.006,0.009,0.003,0.054,0.035,0.075,0.011,0.056,0.048,0.061,0.075,0.035,0.0,0.0,0.0,0.0,0.7,0.5,1.0,0.245,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.034,0.998,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,30000.0,30000.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,2978.605,0.004,2978.605,2978.603,2978.608,2978.612,2978.599
