f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,mean_field_activity_std,perc_correct_fields_mean,perc_correct_fields_std,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_num_fields_active_per_neuron_mean,avg_num_fields_active_per_neuron_std,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo,num_fields_active_mean,num_fields_active_std,activity_false_positives_num_mean,activity_false_positives_num_min,activity_false_positives_num_max,activity_false_positives_num_std,activity_false_positives_num_median,activity_false_positives_num_q1,activity_false_positives_num_q3,activity_false_positives_num_whishi,activity_false_positives_num_whislo,activity_false_negatives_num_mean,activity_false_negatives_num_min,activity_false_negatives_num_max,activity_false_negatives_num_std,activity_false_negatives_num_median,activity_false_negatives_num_q1,activity_false_negatives_num_q3,activity_false_negatives_num_whishi,activity_false_negatives_num_whislo,perc_unique_field_combinations_mean,perc_unique_field_combinations_min,perc_unique_field_combinations_max,perc_unique_field_combinations_std,perc_unique_field_combinations_median,perc_unique_field_combinations_q1,perc_unique_field_combinations_q3,perc_unique_field_combinations_whishi,perc_unique_field_combinations_whislo
0.55,0.179,0.165,0.193,0.008,0.177,0.174,0.187,0.193,0.165,0.24,0.235,0.245,0.003,0.241,0.238,0.242,0.245,0.235,0.0,0.0,0.0,0.0,0.6,0.5,1.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.023,0.0,0.559,0.008,16.5,16.5,16.5,0.0,16.5,16.5,16.5,16.5,16.5,16.5,0.0,33.0,0.0,16500.0,16500.0,16500.0,0.0,16500.0,16500.0,16500.0,16500.0,16500.0,1070.397,8.786,1067.805,1064.386,1075.844,1083.701,1059.056,16500.0,0.0,38357.9,36219,40988,1341.244,38459.5,37472.0,39279.5,40988,36219,24685.05,23960,25694,451.173,24632.0,24406.0,24814.5,25201,23960,0.992,0.98,1.0,0.005,0.992,0.989,0.995,1.0,0.982
0.6,0.165,0.154,0.181,0.007,0.165,0.16,0.17,0.181,0.154,0.235,0.231,0.24,0.002,0.235,0.233,0.237,0.24,0.231,0.0,0.0,0.0,0.0,0.525,0.5,1.0,0.109,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.022,0.0,0.53,0.004,18.0,18.0,18.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,36.0,0.0,18000.0,18000.0,18000.0,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,969.152,6.015,969.45,964.178,972.918,984.756,958.69,18000.0,0.0,27830.6,25904,29816,1119.786,27673.5,26960.5,28746.0,29816,25904,27830.55,27262,28648,370.611,27896.0,27462.75,28065.75,28648,27262,0.993,0.985,0.998,0.003,0.995,0.99,0.995,0.998,0.985
0.65,0.153,0.135,0.17,0.008,0.153,0.151,0.158,0.164,0.145,0.231,0.222,0.237,0.004,0.23,0.23,0.233,0.237,0.227,0.0,0.0,0.0,0.0,0.55,0.5,1.0,0.15,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.02,0.0,0.496,0.005,19.5,19.5,19.5,0.0,19.5,19.5,19.5,19.5,19.5,19.5,0.0,39.0,0.0,19500.0,19500.0,19500.0,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,887.301,6.474,886.528,883.37,891.637,898.506,876.447,19500.0,0.0,19485.2,16894,22046,1265.418,19242.5,18566.75,20640.0,22046,16894,32228.0,31416,33109,437.678,32195.5,31925.75,32528.5,33109,31416,0.995,0.99,1.0,0.003,0.995,0.992,0.996,1.0,0.99
0.7,0.143,0.126,0.164,0.01,0.144,0.136,0.148,0.164,0.126,0.226,0.217,0.235,0.005,0.226,0.223,0.228,0.235,0.217,0.0,0.0,0.0,0.0,0.525,0.5,1.0,0.109,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.019,0.0,0.458,0.004,21.0,21.0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,42.0,0.0,21000.0,21000.0,21000.0,0.0,21000.0,21000.0,21000.0,21000.0,21000.0,821.853,4.084,822.616,819.743,824.733,828.049,813.147,21000.0,0.0,13627.3,12049,15146,976.654,13826.5,12792.25,14474.5,15146,12049,36837.0,35995,37641,433.767,36887.5,36506.75,37163.75,37641,35995,0.997,0.992,1.0,0.002,0.998,0.995,0.998,1.0,0.992
0.75,0.133,0.107,0.15,0.01,0.134,0.128,0.138,0.15,0.119,0.221,0.205,0.229,0.005,0.222,0.218,0.223,0.229,0.213,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.017,0.0,0.422,0.004,22.5,22.5,22.5,0.0,22.5,22.5,22.5,22.5,22.5,22.5,0.0,45.0,0.0,22500.0,22500.0,22500.0,0.0,22500.0,22500.0,22500.0,22500.0,22500.0,763.867,3.295,762.448,761.546,765.868,770.251,759.183,22500.0,0.0,8553.75,7810,9623,434.355,8597.5,8380.25,8688.0,9080,7950,41833.55,41397,42722,348.822,41711.0,41612.75,42038.5,42398,41397,0.998,0.995,1.0,0.002,0.998,0.997,1.0,1.0,0.995
0.8,0.125,0.111,0.14,0.008,0.126,0.119,0.129,0.14,0.111,0.216,0.208,0.225,0.004,0.217,0.213,0.219,0.225,0.208,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.016,0.0,0.388,0.003,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,48.0,0.0,24000.0,24000.0,24000.0,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,715.448,2.365,714.444,713.551,717.308,721.545,713.012,24000.0,0.0,5530.6,4710,6516,487.294,5384.5,5223.5,5814.75,6516,4710,46598.05,46144,47171,247.642,46585.0,46420.25,46692.0,47061,46144,0.999,0.995,1.0,0.002,1.0,0.998,1.0,1.0,0.995
0.85,0.127,0.109,0.138,0.008,0.129,0.121,0.132,0.138,0.109,0.217,0.206,0.223,0.004,0.219,0.214,0.22,0.223,0.206,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.015,0.0,0.354,0.002,25.5,25.5,25.5,0.0,25.5,25.5,25.5,25.5,25.5,25.5,0.0,51.0,0.0,25500.0,25500.0,25500.0,0.0,25500.0,25500.0,25500.0,25500.0,25500.0,671.618,1.397,671.6,670.589,672.398,674.046,668.772,25500.0,0.0,3131.3,2763,3821,238.901,3117.5,2947.25,3265.0,3372,2763,53040.65,52582,53308,169.68,53006.0,52952.5,53156.5,53308,52852,0.999,0.995,1.0,0.002,1.0,0.999,1.0,1.0,0.999
0.9,0.12,0.1,0.133,0.008,0.121,0.116,0.125,0.133,0.11,0.213,0.2,0.221,0.005,0.214,0.211,0.217,0.221,0.207,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.014,0.0,0.328,0.003,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,27.0,0.0,54.0,0.0,27000.0,27000.0,27000.0,0.0,27000.0,27000.0,27000.0,27000.0,27000.0,632.603,1.138,632.389,631.885,633.47,634.861,630.571,27000.0,0.0,1707.2,1520,1973,99.087,1707.0,1659.5,1775.75,1817,1520,58877.2,58503,59134,183.332,58888.5,58727.75,58990.0,59134,58503,0.999,0.995,1.0,0.001,1.0,0.998,1.0,1.0,0.995
0.95,0.125,0.112,0.141,0.009,0.123,0.117,0.133,0.141,0.112,0.214,0.206,0.224,0.005,0.213,0.21,0.219,0.224,0.206,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.013,0.0,0.31,0.003,28.5,28.5,28.5,0.0,28.5,28.5,28.5,28.5,28.5,28.5,0.0,57.0,0.0,28500.0,28500.0,28500.0,0.0,28500.0,28500.0,28500.0,28500.0,28500.0,598.075,0.907,598.098,597.676,598.72,599.772,596.317,28500.0,0.0,877.0,806,956,37.09,875.5,849.5,900.5,956,806,65263.6,65035,65506,130.403,65275.5,65161.75,65331.75,65506,65035,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
1.0,0.125,0.111,0.139,0.007,0.125,0.122,0.131,0.139,0.111,0.203,0.195,0.211,0.004,0.203,0.201,0.207,0.211,0.195,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.012,0.0,0.303,0.003,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,60.0,0.0,30000.0,30000.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,566.75,0.67,566.703,566.355,567.095,567.945,565.318,30000.0,0.0,463.15,434,509,21.164,463.0,447.0,475.0,509,434,71203.9,70849,71611,180.387,71193.0,71101.25,71339.5,71611,70849,1.0,0.998,1.0,0.001,1.0,1.0,1.0,1.0,1.0
