f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,0.003,0.003,0.004,0.001,0.004,0.003,0.004,0.004,0.003,0.05,0.035,0.056,0.009,0.056,0.035,0.056,0.056,0.035,0.0,0.0,0.0,0.0,0.85,0.5,1.0,0.229,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,0.999,16.5,16.5,16.5,0.0,16.5,16.5,16.5,16.5,16.5,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,66000.0,66000.0,66000.0,6553.181,0.005,6553.181,6553.178,6553.184,6553.188,6553.174
0.6,0.004,0.003,0.004,0.0,0.004,0.004,0.004,0.004,0.004,0.054,0.035,0.056,0.006,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,0.95,0.5,1.0,0.15,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,18.0,18.0,18.0,0.0,18.0,18.0,18.0,18.0,18.0,72000.0,72000.0,72000.0,0.0,72000.0,72000.0,72000.0,72000.0,72000.0,7148.845,0.008,7148.844,7148.838,7148.853,7148.858,7148.831
0.65,0.004,0.004,0.004,0.0,0.004,0.004,0.004,0.004,0.004,0.056,0.056,0.056,0.0,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,19.5,19.5,19.5,0.0,19.5,19.5,19.5,19.5,19.5,78000.0,78000.0,78000.0,0.0,78000.0,78000.0,78000.0,78000.0,78000.0,7744.502,0.007,7744.501,7744.497,7744.507,7744.515,7744.491
0.7,0.004,0.004,0.004,0.0,0.004,0.004,0.004,0.004,0.004,0.056,0.056,0.056,0.0,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,21.0,21.0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,84000.0,84000.0,84000.0,0.0,84000.0,84000.0,84000.0,84000.0,84000.0,8340.159,0.008,8340.159,8340.152,8340.163,8340.175,8340.143
0.75,0.004,0.003,0.004,0.0,0.004,0.004,0.004,0.004,0.004,0.055,0.035,0.056,0.004,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,0.975,0.5,1.0,0.109,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,0.999,22.5,22.5,22.5,0.0,22.5,22.5,22.5,22.5,22.5,90000.0,90000.0,90000.0,0.0,90000.0,90000.0,90000.0,90000.0,90000.0,8935.818,0.006,8935.819,8935.815,8935.821,8935.828,8935.809
0.8,0.004,0.004,0.004,0.0,0.004,0.004,0.004,0.004,0.004,0.056,0.056,0.056,0.0,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,0.999,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,96000.0,96000.0,96000.0,0.0,96000.0,96000.0,96000.0,96000.0,96000.0,9531.48,0.005,9531.48,9531.477,9531.483,9531.492,9531.471
0.85,0.004,0.003,0.004,0.0,0.004,0.004,0.004,0.004,0.004,0.054,0.035,0.056,0.006,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,0.95,0.5,1.0,0.15,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,0.998,25.5,25.5,25.5,0.0,25.5,25.5,25.5,25.5,25.5,102000.0,102000.0,102000.0,0.0,102000.0,102000.0,102000.0,102000.0,102000.0,10127.14,0.006,10127.14,10127.135,10127.145,10127.15,10127.125
0.9,0.004,0.004,0.004,0.0,0.004,0.004,0.004,0.004,0.004,0.056,0.056,0.056,0.0,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,0.998,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,108000.0,108000.0,108000.0,0.0,108000.0,108000.0,108000.0,108000.0,108000.0,10722.795,0.006,10722.793,10722.79,10722.8,10722.807,10722.787
0.95,0.004,0.004,0.004,0.0,0.004,0.004,0.004,0.004,0.004,0.056,0.056,0.056,0.0,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.034,0.998,28.5,28.5,28.5,0.0,28.5,28.5,28.5,28.5,28.5,114000.0,114000.0,114000.0,0.0,114000.0,114000.0,114000.0,114000.0,114000.0,11318.458,0.006,11318.457,11318.454,11318.462,11318.47,11318.447
1.0,0.004,0.003,0.004,0.0,0.004,0.004,0.004,0.004,0.004,0.055,0.035,0.056,0.004,0.056,0.056,0.056,0.056,0.056,0.0,0.0,0.0,0.0,0.975,0.5,1.0,0.109,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.034,0.998,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,120000.0,120000.0,120000.0,0.0,120000.0,120000.0,120000.0,120000.0,120000.0,11914.117,0.007,11914.117,11914.113,11914.121,11914.129,11914.105
