f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,0.601,0.552,0.655,0.029,0.594,0.581,0.632,0.655,0.552,0.525,0.474,0.638,0.04,0.511,0.496,0.546,0.581,0.474,0.0,0.0,0.0,0.0,2.937,2.5,6.25,0.836,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,4.4,4.4,4.4,0.0,4.4,4.4,4.4,4.4,4.4,440.0,440.0,440.0,0.0,440.0,440.0,440.0,440.0,440.0,159.098,0.002,159.098,159.097,159.1,159.102,159.093
0.6,0.657,0.586,0.722,0.029,0.658,0.643,0.67,0.706,0.614,0.551,0.525,0.595,0.021,0.549,0.533,0.568,0.595,0.525,0.0,0.0,0.0,0.0,2.6,2.25,3.5,0.357,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,1.0,4.8,4.8,4.8,0.0,4.8,4.8,4.8,4.8,4.8,480.0,480.0,480.0,0.0,480.0,480.0,480.0,480.0,480.0,173.508,0.002,173.508,173.507,173.509,173.512,173.503
0.65,0.591,0.552,0.641,0.022,0.593,0.571,0.599,0.641,0.552,0.492,0.471,0.529,0.014,0.488,0.483,0.497,0.516,0.471,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,1.0,5.2,5.2,5.2,0.0,5.2,5.2,5.2,5.2,5.2,520.0,520.0,520.0,0.0,520.0,520.0,520.0,520.0,520.0,187.924,0.002,187.924,187.922,187.925,187.929,187.92
0.7,0.629,0.592,0.664,0.021,0.634,0.612,0.641,0.664,0.592,0.505,0.478,0.549,0.018,0.502,0.49,0.516,0.549,0.478,0.0,0.0,0.0,0.0,2.45,2.25,3.0,0.232,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,0.999,5.6,5.6,5.6,0.0,5.6,5.6,5.6,5.6,5.6,560.0,560.0,560.0,0.0,560.0,560.0,560.0,560.0,560.0,202.337,0.003,202.337,202.336,202.339,202.343,202.332
0.75,0.544,0.487,0.607,0.034,0.535,0.516,0.571,0.607,0.487,0.502,0.467,0.553,0.026,0.5,0.482,0.523,0.553,0.467,0.0,0.0,0.0,0.0,2.612,2.25,3.5,0.279,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.033,0.999,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,600.0,600.0,216.753,0.002,216.753,216.752,216.755,216.757,216.75
0.8,0.512,0.467,0.561,0.027,0.506,0.493,0.533,0.561,0.467,0.473,0.439,0.522,0.024,0.47,0.452,0.493,0.522,0.439,0.0,0.0,0.0,0.0,2.675,2.5,4.0,0.363,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.035,0.999,6.4,6.4,6.4,0.0,6.4,6.4,6.4,6.4,6.4,640.0,640.0,640.0,0.0,640.0,640.0,640.0,640.0,640.0,231.08,0.002,231.079,231.079,231.081,231.083,231.077
0.85,0.529,0.498,0.597,0.028,0.519,0.508,0.543,0.583,0.498,0.487,0.441,0.55,0.029,0.476,0.468,0.504,0.55,0.441,0.0,0.0,0.0,0.0,2.575,2.5,3.0,0.179,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.034,1.0,6.8,6.8,6.8,0.0,6.8,6.8,6.8,6.8,6.8,680.0,680.0,680.0,0.0,680.0,680.0,680.0,680.0,680.0,245.583,0.001,245.583,245.582,245.584,245.585,245.58
0.9,0.569,0.528,0.613,0.021,0.567,0.554,0.581,0.613,0.528,0.492,0.45,0.522,0.017,0.492,0.483,0.507,0.522,0.45,0.0,0.0,0.0,0.0,2.738,2.25,3.5,0.311,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.034,0.999,7.2,7.2,7.2,0.0,7.2,7.2,7.2,7.2,7.2,720.0,720.0,720.0,0.0,720.0,720.0,720.0,720.0,720.0,259.994,0.002,259.994,259.993,259.996,259.996,259.991
0.95,0.542,0.504,0.581,0.021,0.541,0.524,0.563,0.581,0.504,0.493,0.447,0.543,0.024,0.487,0.481,0.509,0.543,0.447,0.0,0.0,0.0,0.0,2.8,2.5,4.0,0.43,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.034,0.998,7.6,7.6,7.6,0.0,7.6,7.6,7.6,7.6,7.6,760.0,760.0,760.0,0.0,760.0,760.0,760.0,760.0,760.0,274.406,0.002,274.406,274.406,274.407,274.409,274.404
1.0,0.504,0.469,0.559,0.026,0.497,0.487,0.518,0.559,0.469,0.486,0.441,0.524,0.022,0.486,0.472,0.501,0.524,0.441,0.0,0.0,0.0,0.0,2.825,2.5,3.5,0.286,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.035,0.999,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,800.0,800.0,800.0,0.0,800.0,800.0,800.0,800.0,800.0,288.796,0.003,288.796,288.795,288.798,288.801,288.79
