f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,1.042,0.557,2.87,0.531,0.807,0.707,1.268,1.83,0.557,5.977,0.669,20.544,5.415,3.694,2.016,10.047,20.544,0.669,0.0,0.0,0.0,0.0,78.925,9.5,189.0,61.969,2.25,0,5,1.135,2.0,2.0,3.0,4,1,0.051,0.815,4.4,4.4,4.4,0.0,4.4,4.4,4.4,4.4,4.4,4400.0,4400.0,4400.0,0.0,4400.0,4400.0,4400.0,4400.0,4400.0,3867.834,46.32,3873.011,3832.112,3904.362,3936.269,3772.603
0.6,1.097,0.547,2.361,0.503,0.973,0.622,1.461,2.361,0.547,7.121,0.583,17.975,5.712,5.23,1.395,12.069,17.975,0.583,0.0,0.0,0.0,0.0,93.15,6.5,195.0,72.307,2.05,0,4,1.117,2.0,2.0,3.0,4,1,0.05,0.807,4.8,4.8,4.8,0.0,4.8,4.8,4.8,4.8,4.8,4800.0,4800.0,4800.0,0.0,4800.0,4800.0,4800.0,4800.0,4800.0,3505.266,24.856,3508.062,3488.934,3522.183,3563.147,3455.858
0.65,0.832,0.49,1.694,0.365,0.687,0.539,0.948,1.505,0.49,4.974,0.448,14.055,4.64,2.887,0.885,9.178,14.055,0.448,0.0,0.0,0.0,0.0,76.9,3.0,189.5,69.614,1.45,0,3,0.865,1.5,1.0,2.0,3,0,0.048,0.802,5.2,5.2,5.2,0.0,5.2,5.2,5.2,5.2,5.2,5200.0,5200.0,5200.0,0.0,5200.0,5200.0,5200.0,5200.0,5200.0,3195.526,25.847,3193.033,3178.83,3212.162,3249.781,3143.737
0.7,0.607,0.451,0.971,0.16,0.539,0.503,0.655,0.848,0.451,2.499,0.426,9.571,2.811,1.003,0.572,3.496,6.514,0.426,0.0,0.0,0.0,0.0,45.25,3.0,191.0,57.25,0.85,0,2,0.726,1.0,0.0,1.0,2,0,0.046,0.797,5.6,5.6,5.6,0.0,5.6,5.6,5.6,5.6,5.6,5600.0,5600.0,5600.0,0.0,5600.0,5600.0,5600.0,5600.0,5600.0,2950.587,24.771,2948.523,2930.541,2967.316,2996.996,2906.486
0.75,0.534,0.426,0.811,0.108,0.491,0.461,0.578,0.749,0.426,1.659,0.407,7.291,2.105,0.61,0.45,1.677,2.719,0.407,0.0,0.0,0.0,0.0,28.775,3.0,145.5,43.59,0.6,0,3,0.8,0.0,0.0,1.0,2,0,0.045,0.792,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6000.0,6000.0,6000.0,0.0,6000.0,6000.0,6000.0,6000.0,6000.0,2707.312,15.763,2705.206,2694.323,2718.214,2741.291,2680.953
0.8,0.454,0.393,0.72,0.071,0.432,0.415,0.471,0.535,0.393,0.943,0.389,5.565,1.176,0.428,0.409,1.023,1.414,0.389,0.0,0.0,0.0,0.0,15.1,3.0,111.0,24.976,0.3,0,1,0.458,0.0,0.0,1.0,1,0,0.043,0.783,6.4,6.4,6.4,0.0,6.4,6.4,6.4,6.4,6.4,6400.0,6400.0,6400.0,0.0,6400.0,6400.0,6400.0,6400.0,6400.0,2510.414,15.839,2509.061,2497.023,2523.574,2541.706,2486.785
0.85,0.417,0.375,0.485,0.028,0.412,0.402,0.432,0.468,0.375,0.456,0.387,0.838,0.109,0.408,0.405,0.43,0.441,0.387,0.0,0.0,0.0,0.0,4.6,3.0,15.0,3.247,0.1,0,1,0.3,0.0,0.0,0.0,0,0,0.041,0.773,6.8,6.8,6.8,0.0,6.8,6.8,6.8,6.8,6.8,6800.0,6800.0,6800.0,0.0,6800.0,6800.0,6800.0,6800.0,6800.0,2337.626,12.58,2335.558,2326.991,2346.409,2369.326,2322.021
0.9,0.387,0.348,0.451,0.024,0.384,0.371,0.403,0.451,0.348,0.442,0.374,0.962,0.139,0.394,0.387,0.404,0.407,0.374,0.0,0.0,0.0,0.0,4.325,3.0,18.0,3.579,0.05,0,1,0.218,0.0,0.0,0.0,0,0,0.04,0.771,7.2,7.2,7.2,0.0,7.2,7.2,7.2,7.2,7.2,7200.0,7200.0,7200.0,0.0,7200.0,7200.0,7200.0,7200.0,7200.0,2181.235,9.476,2178.169,2176.466,2183.806,2190.534,2171.108
0.95,0.363,0.335,0.395,0.016,0.36,0.354,0.373,0.395,0.335,0.423,0.372,0.724,0.096,0.384,0.379,0.395,0.401,0.372,0.0,0.0,0.0,0.0,4.025,3.0,10.5,2.385,0.05,0,1,0.218,0.0,0.0,0.0,0,0,0.038,0.754,7.6,7.6,7.6,0.0,7.6,7.6,7.6,7.6,7.6,7600.0,7600.0,7600.0,0.0,7600.0,7600.0,7600.0,7600.0,7600.0,2051.268,5.011,2050.625,2048.036,2055.085,2061.253,2042.009
1.0,0.329,0.297,0.394,0.021,0.33,0.313,0.338,0.347,0.297,0.372,0.351,0.401,0.012,0.37,0.364,0.377,0.395,0.351,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.037,0.768,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,8000.0,8000.0,8000.0,0.0,8000.0,8000.0,8000.0,8000.0,8000.0,1929.005,5.355,1930.301,1925.009,1933.277,1940.006,1918.225
