f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,mean_field_activity_std,perc_correct_fields_mean,perc_correct_fields_std,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_num_fields_active_per_neuron_mean,avg_num_fields_active_per_neuron_std,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo,num_fields_active_mean,num_fields_active_std,activity_false_positives_num_mean,activity_false_positives_num_min,activity_false_positives_num_max,activity_false_positives_num_std,activity_false_positives_num_median,activity_false_positives_num_q1,activity_false_positives_num_q3,activity_false_positives_num_whishi,activity_false_positives_num_whislo,activity_false_negatives_num_mean,activity_false_negatives_num_min,activity_false_negatives_num_max,activity_false_negatives_num_std,activity_false_negatives_num_median,activity_false_negatives_num_q1,activity_false_negatives_num_q3,activity_false_negatives_num_whishi,activity_false_negatives_num_whislo,perc_unique_field_combinations_mean,perc_unique_field_combinations_min,perc_unique_field_combinations_max,perc_unique_field_combinations_std,perc_unique_field_combinations_median,perc_unique_field_combinations_q1,perc_unique_field_combinations_q3,perc_unique_field_combinations_whishi,perc_unique_field_combinations_whislo
0.55,0.582,0.359,1.34,0.256,0.44,0.4,0.708,1.091,0.359,3.569,0.368,13.553,3.72,1.283,0.994,5.303,10.49,0.368,0.0,0.0,0.0,0.0,59.2,3.0,192.0,60.346,1.2,0,2,0.678,1.0,1.0,2.0,2,0,0.052,0.001,0.841,0.005,4.4,4.4,4.4,0.0,4.4,4.4,4.4,4.4,4.4,4.4,0.0,33.0,0.0,17600.0,17600.0,17600.0,0.0,17600.0,17600.0,17600.0,17600.0,17600.0,15410.573,82.46,15415.437,15347.398,15481.889,15536.229,15235.702,17600.0,0.0,548622.6,538987,557794,5548.866,550359.5,544936.25,552844.5,557794,538987,28513.95,26534,30335,995.851,28395.0,28009.75,29107.5,30335,26534,0.716,0.672,0.75,0.021,0.71,0.706,0.736,0.75,0.672
0.6,0.463,0.348,1.086,0.166,0.408,0.372,0.47,0.597,0.348,1.96,0.374,10.562,2.491,1.097,0.584,1.485,2.764,0.374,0.0,0.0,0.0,0.0,31.85,3.0,149.5,40.601,1.0,0,2,0.775,1.0,0.0,2.0,2,0,0.05,0.001,0.833,0.006,4.8,4.8,4.8,0.0,4.8,4.8,4.8,4.8,4.8,4.8,0.0,36.0,0.0,19200.0,19200.0,19200.0,0.0,19200.0,19200.0,19200.0,19200.0,19200.0,14024.583,82.228,14020.996,13984.048,14058.203,14087.443,13933.393,19200.0,0.0,491087.9,482017,500351,4756.245,492429.5,486987.25,494465.5,500351,482017,32038.7,29783,33608,1219.413,32345.5,31278.75,33113.75,33608,29783,0.736,0.695,0.78,0.019,0.734,0.725,0.746,0.77,0.695
0.65,0.361,0.304,0.669,0.078,0.34,0.321,0.37,0.417,0.304,0.973,0.356,6.918,1.444,0.441,0.371,0.78,1.38,0.356,0.0,0.0,0.0,0.0,15.8,3.0,138.0,29.646,0.4,0,2,0.663,0.0,0.0,1.0,2,0,0.048,0.001,0.828,0.006,5.2,5.2,5.2,0.0,5.2,5.2,5.2,5.2,5.2,5.2,0.0,39.0,0.0,20800.0,20800.0,20800.0,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,12752.292,55.749,12738.927,12713.216,12801.053,12847.01,12661.407,20800.0,0.0,428336.45,419835,436931,4201.33,426893.5,425355.0,432160.75,436931,419835,34709.15,33014,36671,1068.41,34592.5,33804.25,35422.0,36671,33014,0.765,0.725,0.8,0.023,0.772,0.747,0.781,0.8,0.725
0.7,0.342,0.292,0.657,0.076,0.319,0.311,0.349,0.383,0.292,0.857,0.351,7.019,1.435,0.383,0.363,0.634,0.972,0.351,0.0,0.0,0.0,0.0,14.125,3.0,140.0,29.53,0.25,0,1,0.433,0.0,0.0,0.25,0.25,0,0.046,0.0,0.818,0.005,5.6,5.6,5.6,0.0,5.6,5.6,5.6,5.6,5.6,5.6,0.0,42.0,0.0,22400.0,22400.0,22400.0,0.0,22400.0,22400.0,22400.0,22400.0,22400.0,11736.94,43.232,11738.895,11709.712,11768.749,11801.406,11642.486,22400.0,0.0,370396.7,359425,376635,4469.292,371346.5,367490.0,373574.0,376635,359425,37613.3,35962,39402,942.129,37636.5,36949.25,38043.75,39402,35962,0.785,0.742,0.828,0.019,0.782,0.774,0.797,0.828,0.742
0.75,0.305,0.279,0.357,0.017,0.304,0.295,0.314,0.322,0.279,0.409,0.348,0.979,0.141,0.362,0.358,0.365,0.371,0.348,0.0,0.0,0.0,0.0,4.35,3.0,18.5,3.675,0.05,0,1,0.218,0.0,0.0,0.0,0,0,0.045,0.0,0.814,0.006,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,45.0,0.0,24000.0,24000.0,24000.0,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,10822.467,49.414,10817.849,10793.034,10859.509,10897.493,10753.151,24000.0,0.0,311241.6,303466,319698,4081.075,312010.0,307729.75,314088.5,319698,303466,39847.65,37787,42590,1268.4,39853.0,38882.5,40686.25,42590,37787,0.805,0.772,0.83,0.016,0.802,0.795,0.818,0.83,0.772
0.8,0.292,0.266,0.313,0.011,0.294,0.283,0.299,0.313,0.266,0.365,0.342,0.568,0.047,0.354,0.351,0.359,0.366,0.342,0.0,0.0,0.0,0.0,3.325,3.0,9.5,1.417,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.043,0.0,0.806,0.006,6.4,6.4,6.4,0.0,6.4,6.4,6.4,6.4,6.4,6.4,0.0,48.0,0.0,25600.0,25600.0,25600.0,0.0,25600.0,25600.0,25600.0,25600.0,25600.0,10011.122,39.2,10011.626,9986.003,10037.124,10090.383,9937.072,25600.0,0.0,255699.45,247958,261362,2863.065,256198.0,253953.5,257156.5,261362,251741,41672.25,39532,42641,825.809,41674.5,41259.0,42419.75,42641,39532,0.82,0.782,0.858,0.017,0.82,0.812,0.829,0.845,0.795
0.85,0.267,0.24,0.293,0.014,0.268,0.255,0.274,0.293,0.24,0.349,0.339,0.358,0.005,0.349,0.345,0.354,0.358,0.339,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.042,0.0,0.798,0.007,6.8,6.8,6.8,0.0,6.8,6.8,6.8,6.8,6.8,6.8,0.0,51.0,0.0,27200.0,27200.0,27200.0,0.0,27200.0,27200.0,27200.0,27200.0,27200.0,9310.848,30.332,9316.995,9289.287,9330.927,9368.684,9253.878,27200.0,0.0,205843.0,200280,209996,2889.796,206605.0,204172.5,207626.5,209996,200280,43461.65,41827,44987,941.306,43512.0,42822.5,44163.0,44987,41827,0.833,0.808,0.855,0.013,0.832,0.822,0.843,0.855,0.808
0.9,0.258,0.24,0.278,0.01,0.256,0.251,0.263,0.278,0.24,0.343,0.336,0.35,0.004,0.344,0.341,0.346,0.35,0.336,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.04,0.0,0.786,0.007,7.2,7.2,7.2,0.0,7.2,7.2,7.2,7.2,7.2,7.2,0.0,54.0,0.0,28800.0,28800.0,28800.0,0.0,28800.0,28800.0,28800.0,28800.0,28800.0,8702.706,19.245,8698.707,8685.165,8720.359,8741.655,8674.146,28800.0,0.0,156394.1,150252,163041,2943.635,157075.5,154746.5,158231.5,163041,150252,44401.25,42902,45600,785.626,44542.0,43931.25,44962.75,45600,42902,0.849,0.815,0.882,0.017,0.849,0.837,0.861,0.882,0.815
0.95,0.243,0.217,0.266,0.012,0.242,0.235,0.253,0.266,0.217,0.338,0.33,0.349,0.005,0.338,0.336,0.342,0.349,0.33,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.038,0.0,0.775,0.011,7.6,7.6,7.6,0.0,7.6,7.6,7.6,7.6,7.6,7.6,0.0,57.0,0.0,30400.0,30400.0,30400.0,0.0,30400.0,30400.0,30400.0,30400.0,30400.0,8166.882,12.423,8167.602,8160.052,8175.493,8189.501,8144.21,30400.0,0.0,109934.45,106835,112649,1380.928,110041.0,109162.5,110523.25,112525,107946,43861.05,42641,45852,812.526,43896.5,43183.75,44211.75,45557,42641,0.861,0.83,0.89,0.015,0.859,0.852,0.871,0.89,0.83
1.0,0.226,0.199,0.247,0.011,0.227,0.221,0.234,0.247,0.213,0.336,0.329,0.356,0.006,0.336,0.333,0.338,0.345,0.329,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.037,0.0,0.797,0.012,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,60.0,0.0,32000.0,32000.0,32000.0,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,7688.881,10.288,7688.895,7680.621,7698.912,7703.957,7668.301,32000.0,0.0,69681.15,68400,70869,669.369,69800.0,69225.75,70012.75,70869,68400,39645.05,37955,41729,1056.944,39630.5,38805.0,40313.75,41729,37955,0.87,0.85,0.898,0.014,0.865,0.858,0.884,0.898,0.85
