f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,mean_field_activity_std,perc_correct_fields_mean,perc_correct_fields_std,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_num_fields_active_per_neuron_mean,avg_num_fields_active_per_neuron_std,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo,num_fields_active_mean,num_fields_active_std,activity_false_positives_num_mean,activity_false_positives_num_min,activity_false_positives_num_max,activity_false_positives_num_std,activity_false_positives_num_median,activity_false_positives_num_q1,activity_false_positives_num_q3,activity_false_positives_num_whishi,activity_false_positives_num_whislo,activity_false_negatives_num_mean,activity_false_negatives_num_min,activity_false_negatives_num_max,activity_false_negatives_num_std,activity_false_negatives_num_median,activity_false_negatives_num_q1,activity_false_negatives_num_q3,activity_false_negatives_num_whishi,activity_false_negatives_num_whislo,perc_unique_field_combinations_mean,perc_unique_field_combinations_min,perc_unique_field_combinations_max,perc_unique_field_combinations_std,perc_unique_field_combinations_median,perc_unique_field_combinations_q1,perc_unique_field_combinations_q3,perc_unique_field_combinations_whishi,perc_unique_field_combinations_whislo
0.55,0.077,0.067,0.092,0.008,0.076,0.071,0.083,0.092,0.067,0.181,0.17,0.197,0.007,0.18,0.176,0.187,0.197,0.17,0.0,0.0,0.0,0.0,0.625,0.5,1.0,0.217,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.023,0.0,0.577,0.003,16.5,16.5,16.5,0.0,16.5,16.5,16.5,16.5,16.5,16.5,0.0,33.0,0.0,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,66000.0,66000.0,66000.0,4242.459,18.763,4247.58,4229.451,4257.069,4267.91,4198.71,66000.0,0.0,156831.85,152477,164250,2956.34,156505.5,154798.5,158291.75,161471,152477,87285.1,85767,88782,840.177,87203.5,86644.0,87838.25,88782,85767,0.989,0.975,0.998,0.006,0.99,0.984,0.993,0.998,0.975
0.6,0.064,0.051,0.076,0.008,0.063,0.058,0.071,0.076,0.051,0.167,0.151,0.179,0.009,0.166,0.16,0.175,0.179,0.151,0.0,0.0,0.0,0.0,0.525,0.5,1.0,0.109,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.022,0.0,0.539,0.004,18.0,18.0,18.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,36.0,0.0,72000.0,72000.0,72000.0,0.0,72000.0,72000.0,72000.0,72000.0,72000.0,3861.853,18.108,3857.233,3849.585,3871.597,3903.367,3837.661,72000.0,0.0,116784.9,110630,125862,3880.632,115815.0,114447.25,118277.0,123325,110630,101922.05,100491,103885,1046.239,101610.0,101166.0,102498.5,103885,100491,0.994,0.985,1.0,0.005,0.995,0.992,0.998,1.0,0.985
0.65,0.052,0.043,0.066,0.006,0.052,0.049,0.056,0.062,0.043,0.153,0.14,0.169,0.008,0.152,0.149,0.157,0.169,0.14,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.02,0.0,0.502,0.002,19.5,19.5,19.5,0.0,19.5,19.5,19.5,19.5,19.5,19.5,0.0,39.0,0.0,78000.0,78000.0,78000.0,0.0,78000.0,78000.0,78000.0,78000.0,78000.0,3537.224,13.717,3536.622,3527.861,3547.054,3563.754,3516.078,78000.0,0.0,80839.1,75749,85515,3027.617,80770.0,78518.0,83929.0,85515,75749,118051.9,116585,119749,943.827,117923.0,117238.0,119130.25,119749,116585,0.994,0.985,1.0,0.004,0.995,0.99,0.998,1.0,0.985
0.7,0.042,0.032,0.049,0.005,0.043,0.04,0.045,0.049,0.04,0.139,0.122,0.149,0.007,0.14,0.136,0.142,0.149,0.136,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.019,0.0,0.463,0.002,21.0,21.0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,42.0,0.0,84000.0,84000.0,84000.0,0.0,84000.0,84000.0,84000.0,84000.0,84000.0,3267.746,6.978,3266.717,3263.448,3273.785,3281.586,3250.839,84000.0,0.0,54222.1,51064,56721,1748.909,54369.5,52787.75,55771.0,56721,51064,135609.75,134371,136983,681.716,135699.0,135089.5,136198.5,136983,134371,0.996,0.99,1.0,0.003,0.996,0.994,1.0,1.0,0.99
0.75,0.036,0.028,0.045,0.005,0.035,0.034,0.038,0.04,0.028,0.129,0.115,0.144,0.007,0.128,0.125,0.132,0.136,0.117,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.017,0.0,0.423,0.002,22.5,22.5,22.5,0.0,22.5,22.5,22.5,22.5,22.5,22.5,0.0,45.0,0.0,90000.0,90000.0,90000.0,0.0,90000.0,90000.0,90000.0,90000.0,90000.0,3042.528,5.201,3041.748,3039.536,3045.429,3051.025,3032.432,90000.0,0.0,34407.3,31742,36223,1033.949,34386.5,33804.5,34966.75,36223,32963,155485.8,154178,156826,619.813,155434.5,155122.25,155885.75,156826,154178,0.997,0.992,1.0,0.002,0.998,0.995,1.0,1.0,0.992
0.8,0.031,0.02,0.044,0.006,0.03,0.028,0.034,0.038,0.02,0.119,0.098,0.142,0.011,0.119,0.115,0.125,0.132,0.098,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.016,0.0,0.387,0.002,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,24.0,0.0,48.0,0.0,96000.0,96000.0,96000.0,0.0,96000.0,96000.0,96000.0,96000.0,96000.0,2845.047,4.99,2845.608,2842.55,2848.044,2855.859,2836.445,96000.0,0.0,20627.7,19314,22566,782.016,20625.0,20115.0,21127.5,22566,19314,176460.35,175611,177423,466.313,176539.0,176199.75,176795.0,177423,175611,0.998,0.995,1.0,0.002,0.999,0.998,1.0,1.0,0.995
0.85,0.03,0.018,0.04,0.006,0.03,0.027,0.034,0.04,0.018,0.118,0.092,0.136,0.011,0.118,0.114,0.126,0.136,0.107,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.015,0.0,0.353,0.001,25.5,25.5,25.5,0.0,25.5,25.5,25.5,25.5,25.5,25.5,0.0,51.0,0.0,102000.0,102000.0,102000.0,0.0,102000.0,102000.0,102000.0,102000.0,102000.0,2671.345,4.042,2672.32,2669.031,2673.67,2679.165,2665.615,102000.0,0.0,11584.7,10059,12675,640.647,11631.0,11154.5,11979.25,12675,10059,199145.7,198293,200132,512.609,199135.0,198677.75,199501.0,200132,198293,0.998,0.992,1.0,0.003,1.0,0.995,1.0,1.0,0.992
0.9,0.029,0.019,0.044,0.006,0.028,0.026,0.031,0.035,0.023,0.117,0.095,0.142,0.011,0.115,0.111,0.12,0.132,0.104,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.014,0.0,0.326,0.001,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,27.0,0.0,54.0,0.0,108000.0,108000.0,108000.0,0.0,108000.0,108000.0,108000.0,108000.0,108000.0,2518.391,1.914,2518.316,2517.35,2519.821,2521.405,2515.24,108000.0,0.0,6259.65,5869,6768,272.047,6257.5,6038.25,6382.5,6768,5869,222888.0,222275,223351,303.368,222940.0,222686.5,223144.5,223351,222275,0.998,0.992,1.0,0.002,0.998,0.998,1.0,1.0,0.995
0.95,0.032,0.019,0.039,0.005,0.033,0.029,0.037,0.039,0.019,0.122,0.095,0.134,0.01,0.124,0.116,0.13,0.134,0.104,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.013,0.0,0.308,0.001,28.5,28.5,28.5,0.0,28.5,28.5,28.5,28.5,28.5,28.5,0.0,57.0,0.0,114000.0,114000.0,114000.0,0.0,114000.0,114000.0,114000.0,114000.0,114000.0,2380.382,1.436,2380.069,2379.758,2381.308,2383.408,2377.504,114000.0,0.0,3244.7,3121,3387,77.652,3252.0,3189.0,3291.5,3387,3121,247727.15,247345,248250,245.424,247670.0,247611.75,247872.5,248250,247345,0.999,0.995,1.0,0.001,1.0,0.998,1.0,1.0,0.995
1.0,0.031,0.021,0.04,0.005,0.032,0.028,0.034,0.04,0.021,0.12,0.101,0.136,0.009,0.122,0.114,0.127,0.136,0.101,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.012,0.0,0.301,0.001,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,60.0,0.0,120000.0,120000.0,120000.0,0.0,120000.0,120000.0,120000.0,120000.0,120000.0,2254.11,1.291,2254.176,2253.353,2254.928,2256.308,2252.58,120000.0,0.0,1558.1,1506,1608,26.756,1559.5,1540.75,1576.75,1608,1506,272380.1,272044,272747,184.733,272370.5,272251.75,272484.75,272747,272044,0.999,0.998,1.0,0.001,1.0,0.998,1.0,1.0,0.998
