f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,0.682,0.652,0.72,0.017,0.683,0.669,0.692,0.72,0.652,1.052,1.042,1.062,0.005,1.052,1.049,1.055,1.062,1.042,0.0,0.0,0.0,0.0,8.5,8.5,8.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.65,1.65,1.65,0.0,1.65,1.65,1.65,1.65,1.65,1650.0,1650.0,1650.0,0.0,1650.0,1650.0,1650.0,1650.0,1650.0,1043.873,0.003,1043.872,1043.87,1043.874,1043.878,1043.869
0.6,0.571,0.532,0.601,0.021,0.573,0.559,0.586,0.601,0.532,1.094,1.061,1.133,0.02,1.09,1.087,1.099,1.105,1.07,0.0,0.0,0.0,0.0,8.9,8.5,9.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.8,1.8,1.8,0.0,1.8,1.8,1.8,1.8,1.8,1800.0,1800.0,1800.0,0.0,1800.0,1800.0,1800.0,1800.0,1800.0,1138.704,0.01,1138.705,1138.696,1138.709,1138.724,1138.687
0.65,0.614,0.567,0.664,0.02,0.612,0.602,0.626,0.635,0.567,1.103,1.05,1.131,0.027,1.114,1.098,1.12,1.131,1.067,0.0,0.0,0.0,0.0,8.875,8.5,9.0,0.217,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.95,1.95,1.95,0.0,1.95,1.95,1.95,1.95,1.95,1950.0,1950.0,1950.0,0.0,1950.0,1950.0,1950.0,1950.0,1950.0,1233.566,0.04,1233.58,1233.527,1233.603,1233.61,1233.508
0.7,0.626,0.598,0.664,0.015,0.628,0.615,0.635,0.664,0.598,1.114,1.062,1.157,0.021,1.119,1.11,1.125,1.128,1.097,0.0,0.0,0.0,0.0,8.975,8.5,9.5,0.192,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,2.1,2.1,2.1,0.0,2.1,2.1,2.1,2.1,2.1,2100.0,2100.0,2100.0,0.0,2100.0,2100.0,2100.0,2100.0,2100.0,1328.361,0.005,1328.362,1328.357,1328.364,1328.369,1328.351
0.75,0.639,0.614,0.665,0.014,0.638,0.628,0.647,0.665,0.614,1.105,1.069,1.126,0.02,1.114,1.084,1.121,1.126,1.069,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.25,2.25,2.25,0.0,2.25,2.25,2.25,2.25,2.25,2250.0,2250.0,2250.0,0.0,2250.0,2250.0,2250.0,2250.0,2250.0,1423.212,0.003,1423.213,1423.21,1423.215,1423.218,1423.206
0.8,0.602,0.578,0.643,0.018,0.599,0.588,0.61,0.633,0.578,1.098,1.056,1.139,0.029,1.106,1.065,1.125,1.139,1.056,0.0,0.0,0.0,0.0,8.825,8.5,9.0,0.238,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,1.0,2.4,2.4,2.4,0.0,2.4,2.4,2.4,2.4,2.4,2400.0,2400.0,2400.0,0.0,2400.0,2400.0,2400.0,2400.0,2400.0,1518.05,0.005,1518.05,1518.047,1518.053,1518.057,1518.038
0.85,0.61,0.573,0.654,0.019,0.614,0.597,0.621,0.654,0.573,1.124,1.093,1.134,0.008,1.125,1.122,1.129,1.134,1.118,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.55,2.55,2.55,0.0,2.55,2.55,2.55,2.55,2.55,2550.0,2550.0,2550.0,0.0,2550.0,2550.0,2550.0,2550.0,2550.0,1612.887,0.004,1612.887,1612.886,1612.89,1612.894,1612.881
0.9,0.609,0.586,0.641,0.015,0.605,0.6,0.621,0.641,0.586,1.123,1.065,1.143,0.015,1.124,1.122,1.129,1.137,1.118,0.0,0.0,0.0,0.0,8.975,8.5,9.0,0.109,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.7,2.7,2.7,0.0,2.7,2.7,2.7,2.7,2.7,2700.0,2700.0,2700.0,0.0,2700.0,2700.0,2700.0,2700.0,2700.0,1707.712,0.004,1707.712,1707.709,1707.714,1707.719,1707.704
0.95,0.656,0.619,0.689,0.018,0.658,0.647,0.67,0.689,0.619,1.117,1.069,1.131,0.016,1.122,1.119,1.124,1.129,1.114,0.0,0.0,0.0,0.0,8.975,8.5,9.0,0.109,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.85,2.85,2.85,0.0,2.85,2.85,2.85,2.85,2.85,2850.0,2850.0,2850.0,0.0,2850.0,2850.0,2850.0,2850.0,2850.0,1802.558,0.005,1802.557,1802.554,1802.559,1802.565,1802.548
1.0,0.609,0.587,0.628,0.012,0.61,0.601,0.621,0.628,0.587,1.122,1.06,1.135,0.015,1.125,1.121,1.129,1.135,1.118,0.0,0.0,0.0,0.0,8.975,8.5,9.0,0.109,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3000.0,3000.0,3000.0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,1897.377,0.005,1897.377,1897.373,1897.381,1897.386,1897.369
