f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,0.182,0.165,0.201,0.009,0.179,0.176,0.189,0.201,0.165,0.241,0.235,0.248,0.003,0.241,0.239,0.243,0.248,0.235,0.0,0.0,0.0,0.0,0.625,0.5,1.0,0.217,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.023,0.559,16.5,16.5,16.5,0.0,16.5,16.5,16.5,16.5,16.5,16500.0,16500.0,16500.0,0.0,16500.0,16500.0,16500.0,16500.0,16500.0,1068.603,8.382,1067.068,1063.975,1074.735,1085.807,1054.572
0.6,0.165,0.152,0.174,0.006,0.164,0.159,0.17,0.174,0.152,0.235,0.23,0.238,0.002,0.235,0.233,0.237,0.238,0.23,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.022,0.529,18.0,18.0,18.0,0.0,18.0,18.0,18.0,18.0,18.0,18000.0,18000.0,18000.0,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,970.949,6.725,970.369,967.458,975.131,981.779,962.218
0.65,0.153,0.133,0.17,0.011,0.151,0.143,0.164,0.17,0.133,0.23,0.221,0.237,0.005,0.23,0.226,0.235,0.237,0.221,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.02,0.491,19.5,19.5,19.5,0.0,19.5,19.5,19.5,19.5,19.5,19500.0,19500.0,19500.0,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,891.333,7.253,890.695,885.417,895.673,904.838,879.165
0.7,0.144,0.124,0.167,0.009,0.145,0.139,0.149,0.157,0.124,0.226,0.216,0.236,0.004,0.227,0.224,0.229,0.236,0.223,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.019,0.458,21.0,21.0,21.0,0.0,21.0,21.0,21.0,21.0,21.0,21000.0,21000.0,21000.0,0.0,21000.0,21000.0,21000.0,21000.0,21000.0,820.628,3.578,820.406,817.479,823.015,829.039,815.635
0.75,0.133,0.112,0.148,0.01,0.133,0.127,0.143,0.148,0.112,0.221,0.209,0.228,0.005,0.221,0.217,0.226,0.228,0.209,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.017,0.422,22.5,22.5,22.5,0.0,22.5,22.5,22.5,22.5,22.5,22500.0,22500.0,22500.0,0.0,22500.0,22500.0,22500.0,22500.0,22500.0,764.891,4.079,766.086,761.276,767.683,772.671,756.317
0.8,0.131,0.114,0.152,0.009,0.128,0.125,0.135,0.146,0.114,0.219,0.21,0.23,0.005,0.218,0.217,0.222,0.23,0.21,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.016,0.389,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,24000.0,24000.0,24000.0,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,714.401,2.515,714.454,713.126,715.488,717.395,710.267
0.85,0.126,0.114,0.14,0.009,0.124,0.118,0.133,0.14,0.114,0.217,0.21,0.225,0.005,0.216,0.213,0.221,0.225,0.21,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.015,0.355,25.5,25.5,25.5,0.0,25.5,25.5,25.5,25.5,25.5,25500.0,25500.0,25500.0,0.0,25500.0,25500.0,25500.0,25500.0,25500.0,671.427,1.716,671.246,670.255,671.978,674.101,669.059
0.9,0.122,0.106,0.143,0.01,0.121,0.115,0.129,0.143,0.106,0.214,0.204,0.226,0.006,0.214,0.21,0.219,0.226,0.204,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.014,0.328,27.0,27.0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,27000.0,27000.0,27000.0,0.0,27000.0,27000.0,27000.0,27000.0,27000.0,632.357,1.156,632.116,631.665,633.161,635.104,630.206
0.95,0.125,0.105,0.144,0.01,0.126,0.117,0.131,0.144,0.105,0.214,0.201,0.224,0.006,0.215,0.21,0.218,0.224,0.201,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.013,0.309,28.5,28.5,28.5,0.0,28.5,28.5,28.5,28.5,28.5,28500.0,28500.0,28500.0,0.0,28500.0,28500.0,28500.0,28500.0,28500.0,597.959,0.811,597.95,597.497,598.398,599.255,596.915
1.0,0.122,0.109,0.148,0.009,0.12,0.116,0.129,0.148,0.109,0.201,0.189,0.216,0.006,0.201,0.197,0.205,0.216,0.189,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.012,0.302,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,30000.0,30000.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,566.585,0.68,566.549,566.194,566.959,568.079,565.273
