f,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,pos_error_num_cat_mean,pos_error_num_cat_min,pos_error_num_cat_max,pos_error_num_cat_std,pos_error_num_cat_median,pos_error_num_cat_q1,pos_error_num_cat_q3,pos_error_num_cat_whishi,pos_error_num_cat_whislo,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,weighted_avg_activity_mean,weighted_avg_activity_std,weighted_avg_activity_median,weighted_avg_activity_q1,weighted_avg_activity_q3,weighted_avg_activity_whishi,weighted_avg_activity_whislo
0.55,0.46,0.437,0.473,0.01,0.46,0.455,0.468,0.473,0.437,1.132,1.127,1.136,0.002,1.132,1.131,1.133,1.136,1.127,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.65,1.65,1.65,0.0,1.65,1.65,1.65,1.65,1.65,6600.0,6600.0,6600.0,0.0,6600.0,6600.0,6600.0,6600.0,6600.0,4174.054,0.008,4174.054,4174.051,4174.059,4174.068,4174.042
0.6,0.461,0.447,0.486,0.01,0.461,0.453,0.466,0.486,0.447,1.133,1.129,1.136,0.002,1.133,1.131,1.134,1.136,1.129,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.8,1.8,1.8,0.0,1.8,1.8,1.8,1.8,1.8,7200.0,7200.0,7200.0,0.0,7200.0,7200.0,7200.0,7200.0,7200.0,4553.39,0.006,4553.39,4553.386,4553.394,4553.397,4553.374
0.65,0.458,0.443,0.475,0.01,0.455,0.451,0.468,0.475,0.443,1.133,1.13,1.137,0.002,1.133,1.131,1.135,1.137,1.13,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,1.95,1.95,1.95,0.0,1.95,1.95,1.95,1.95,1.95,7800.0,7800.0,7800.0,0.0,7800.0,7800.0,7800.0,7800.0,7800.0,4932.737,0.008,4932.736,4932.731,4932.741,4932.751,4932.723
0.7,0.465,0.443,0.497,0.015,0.463,0.452,0.476,0.497,0.443,1.132,1.13,1.14,0.002,1.132,1.13,1.133,1.134,1.13,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.031,1.0,2.1,2.1,2.1,0.0,2.1,2.1,2.1,2.1,2.1,8400.0,8400.0,8400.0,0.0,8400.0,8400.0,8400.0,8400.0,8400.0,5312.074,0.006,5312.073,5312.071,5312.078,5312.087,5312.06
0.75,0.465,0.437,0.487,0.013,0.465,0.456,0.475,0.487,0.437,1.131,1.127,1.136,0.003,1.131,1.129,1.133,1.136,1.127,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.25,2.25,2.25,0.0,2.25,2.25,2.25,2.25,2.25,9000.0,9000.0,9000.0,0.0,9000.0,9000.0,9000.0,9000.0,9000.0,5691.414,0.007,5691.415,5691.409,5691.417,5691.425,5691.403
0.8,0.466,0.439,0.482,0.01,0.467,0.462,0.472,0.482,0.451,1.132,1.128,1.135,0.002,1.133,1.13,1.133,1.135,1.128,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.4,2.4,2.4,0.0,2.4,2.4,2.4,2.4,2.4,9600.0,9600.0,9600.0,0.0,9600.0,9600.0,9600.0,9600.0,9600.0,6070.758,0.009,6070.761,6070.749,6070.766,6070.774,6070.744
0.85,0.468,0.427,0.489,0.014,0.468,0.463,0.477,0.489,0.451,1.132,1.127,1.136,0.003,1.133,1.13,1.133,1.136,1.127,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.55,2.55,2.55,0.0,2.55,2.55,2.55,2.55,2.55,10200.0,10200.0,10200.0,0.0,10200.0,10200.0,10200.0,10200.0,10200.0,6450.109,0.006,6450.11,6450.104,6450.113,6450.122,6450.097
0.9,0.471,0.444,0.5,0.012,0.469,0.465,0.479,0.485,0.444,1.131,1.128,1.138,0.002,1.131,1.129,1.132,1.133,1.128,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.7,2.7,2.7,0.0,2.7,2.7,2.7,2.7,2.7,10800.0,10800.0,10800.0,0.0,10800.0,10800.0,10800.0,10800.0,10800.0,6829.436,0.007,6829.437,6829.429,6829.441,6829.448,6829.426
0.95,0.468,0.457,0.491,0.008,0.468,0.464,0.473,0.477,0.457,1.132,1.128,1.135,0.002,1.132,1.131,1.134,1.135,1.128,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,2.85,2.85,2.85,0.0,2.85,2.85,2.85,2.85,2.85,11400.0,11400.0,11400.0,0.0,11400.0,11400.0,11400.0,11400.0,11400.0,7208.78,0.008,7208.778,7208.775,7208.786,7208.795,7208.766
1.0,0.471,0.455,0.495,0.012,0.469,0.462,0.477,0.495,0.455,1.131,1.125,1.137,0.003,1.131,1.13,1.134,1.137,1.125,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.032,0.999,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,12000.0,12000.0,12000.0,0.0,12000.0,12000.0,12000.0,12000.0,12000.0,7588.116,0.007,7588.115,7588.112,7588.119,7588.122,7588.105
