generation,entity_id,alpha,theta,max_field_sizes,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,fitness
2,13,6.64,5.32,28,4.274,3.118,5.725,0.591,4.153,3.911,4.595,5.31,3.118,3.658,2.596,4.983,0.572,3.536,3.202,4.059,4.983,2.596,0.0,0.0,0.0,0.0,18.125,11.5,24.25,3.595,0.029,1.0,1.456,1.32,1.64,0.076,1.44,1.4,1.505,1.64,1.32,72.8,66.0,82.0,3.789,72.0,70.0,75.25,82.0,66.0,0.0047861033740249845
2,14,12.86,1.48,64,3.05,2.551,3.836,0.342,3.028,2.769,3.357,3.836,2.551,2.412,1.864,2.848,0.259,2.402,2.195,2.642,2.848,1.864,0.0,0.0,0.0,0.0,12.412,9.25,17.75,2.12,0.027,1.0,3.614,3.46,3.76,0.087,3.6,3.56,3.67,3.76,3.46,180.7,173.0,188.0,4.371,180.0,178.0,183.5,188.0,173.0,0.02208862324978826
2,15,13.44,2.5,84,5.306,4.046,12.489,1.802,4.678,4.47,5.455,6.084,4.046,4.793,2.989,22.079,4.028,3.753,3.36,4.203,5.206,2.989,0.0,0.0,0.0,0.0,22.5,13.5,90.25,15.986,0.026,1.0,2.748,2.52,2.9,0.099,2.76,2.695,2.805,2.9,2.58,137.4,126.0,145.0,4.964,138.0,134.75,140.25,145.0,129.0,0.0013169908968365764
2,16,5.68,2.74,87,3.587,1.692,10.583,2.064,3.12,2.373,3.562,3.85,1.692,7.516,1.321,21.823,6.492,5.193,2.412,9.749,19.583,1.321,0.0,0.0,0.0,0.0,59.063,6.5,143.5,46.771,0.026,1.0,6.509,6.28,6.94,0.15,6.48,6.42,6.56,6.74,6.28,325.45,314.0,347.0,7.493,324.0,321.0,328.0,337.0,314.0,0.011289430298687257
2,17,3.78,5.5,97,5.56,1.94,27.53,5.966,3.111,2.512,4.554,4.85,1.94,10.123,1.529,45.306,11.56,6.258,2.562,10.256,13.393,1.529,0.0,0.0,0.0,0.0,69.512,7.25,158.5,52.365,0.025,1.0,6.245,6.02,6.52,0.163,6.22,6.1,6.4,6.52,6.02,312.25,301.0,326.0,8.166,311.0,305.0,320.0,326.0,301.0,0.0009588041199595417
2,18,11.36,4.78,38,6.882,5.275,8.577,0.927,6.832,6.172,7.554,8.577,5.275,5.297,3.769,7.24,0.858,5.042,4.802,5.92,7.24,3.769,0.0,0.0,0.0,0.0,24.175,14.75,37.75,4.949,0.029,1.0,1.034,1.0,1.12,0.029,1.02,1.02,1.045,1.08,1.0,51.7,50.0,56.0,1.453,51.0,51.0,52.25,54.0,50.0,0.00018355266731686452
2,19,5.58,1.0,27,1.522,1.001,2.548,0.484,1.279,1.164,1.887,2.548,1.001,4.333,0.913,14.768,4.311,1.382,1.043,7.294,14.768,0.913,0.0,0.0,0.0,0.0,48.012,4.5,149.0,53.619,0.029,1.0,5.647,5.38,6.02,0.181,5.65,5.49,5.785,6.02,5.38,282.35,269.0,301.0,9.073,282.5,274.5,289.25,301.0,269.0,0.1492561644451221
3,0,0.86,4.42,49,1.338,0.52,4.643,0.884,1.022,0.893,1.514,2.184,0.52,6.404,0.703,20.452,4.635,5.647,3.168,8.101,13.192,0.703,0.0,0.0,0.0,0.0,78.138,3.75,174.0,47.507,0.022,0.772,23.808,22.16,25.64,0.883,23.74,23.125,24.275,25.64,22.16,1190.4,1108.0,1282.0,44.137,1187.0,1156.25,1213.75,1282.0,1108.0,0.1877832595306418
3,1,5.58,1.0,27,1.522,1.001,2.548,0.484,1.279,1.164,1.887,2.548,1.001,4.333,0.913,14.768,4.311,1.382,1.043,7.294,14.768,0.913,0.0,0.0,0.0,0.0,48.012,4.5,149.0,53.619,0.029,1.0,5.647,5.38,6.02,0.181,5.65,5.49,5.785,6.02,5.38,282.35,269.0,301.0,9.073,282.5,274.5,289.25,301.0,269.0,0.1492561644451221
3,2,3.68,5.1,28,2.429,1.91,4.965,0.669,2.253,2.052,2.465,2.768,1.91,2.981,1.579,14.436,2.7,2.246,1.977,2.727,3.253,1.579,0.0,0.0,0.0,0.0,19.35,7.5,130.0,25.724,0.029,1.0,2.899,2.6,3.06,0.135,2.95,2.82,3.005,3.06,2.6,144.95,130.0,153.0,6.727,147.5,141.0,150.25,153.0,130.0,0.04802739160583724
3,3,0.86,5.72,84,7.057,1.025,21.905,5.245,6.612,3.305,7.827,13.495,1.025,20.743,3.593,50.358,11.214,19.66,14.221,25.106,40.824,3.593,0.0,0.0,0.0,0.0,129.425,34.5,187.0,35.452,0.023,0.829,31.965,29.62,33.9,1.121,31.81,31.53,32.73,33.9,30.38,1598.25,1481.0,1695.0,56.058,1590.5,1576.5,1636.5,1695.0,1519.0,0.00014759733119844388
3,4,4.26,2.2,64,1.759,1.121,3.017,0.522,1.676,1.367,1.899,2.434,1.121,3.487,0.952,12.322,3.46,1.865,1.259,3.988,7.6,0.952,0.0,0.0,0.0,0.0,33.838,5.0,120.0,36.003,0.027,0.998,8.128,7.8,8.58,0.214,8.09,7.98,8.33,8.58,7.8,406.4,390.0,429.0,10.698,404.5,399.0,416.5,429.0,390.0,0.11088975715305244
3,5,6.72,1.32,30,1.911,1.469,4.263,0.609,1.745,1.57,1.865,2.178,1.469,2.684,1.212,14.227,2.936,1.613,1.423,1.82,2.033,1.212,0.0,0.0,0.0,0.0,21.225,6.5,106.0,26.25,0.029,1.0,4.066,3.88,4.28,0.101,4.05,4.0,4.125,4.28,3.88,203.3,194.0,214.0,5.041,202.5,200.0,206.25,214.0,194.0,0.09170163524379406
3,6,4.18,3.34,33,2.183,1.62,3.614,0.526,2.003,1.874,2.181,2.377,1.62,3.0,1.44,13.431,2.842,1.828,1.644,2.592,3.539,1.44,0.0,0.0,0.0,0.0,21.37,6.9,135.25,28.968,0.029,1.0,3.571,3.3,3.82,0.154,3.56,3.475,3.74,3.82,3.3,178.55,165.0,191.0,7.704,178.0,173.75,187.0,191.0,165.0,0.06530879619686462
3,7,9.68,1.42,71,2.198,1.697,2.964,0.304,2.109,1.994,2.393,2.964,1.697,1.982,1.251,3.476,0.553,1.801,1.611,2.276,2.954,1.251,0.0,0.0,0.0,0.0,12.0,6.0,20.5,4.72,0.027,1.0,5.627,5.36,5.8,0.1,5.64,5.56,5.7,5.8,5.36,281.35,268.0,290.0,4.993,282.0,278.0,285.0,290.0,268.0,0.06412794824614637
3,8,2.9,5.66,76,2.519,1.722,4.889,0.863,2.284,1.901,2.744,3.41,1.722,4.443,1.489,11.849,3.146,3.064,1.87,6.161,11.849,1.489,0.0,0.0,0.0,0.0,37.525,7.5,114.5,31.953,0.026,0.995,6.759,6.26,7.2,0.235,6.77,6.585,6.95,7.2,6.26,337.95,313.0,360.0,11.775,338.5,329.25,347.5,360.0,313.0,0.04290135796975865
3,9,12.86,1.48,64,3.05,2.551,3.836,0.342,3.028,2.769,3.357,3.836,2.551,2.412,1.864,2.848,0.259,2.402,2.195,2.642,2.848,1.864,0.0,0.0,0.0,0.0,12.412,9.25,17.75,2.12,0.027,1.0,3.614,3.46,3.76,0.087,3.6,3.56,3.67,3.76,3.46,180.7,173.0,188.0,4.371,180.0,178.0,183.5,188.0,173.0,0.02208862324978826
3,10,7.04,3.08,91,3.409,2.505,5.182,0.762,3.282,2.8,3.7,4.184,2.505,3.649,1.978,10.21,2.096,2.743,2.261,4.067,4.488,1.978,0.0,0.0,0.0,0.0,21.362,8.75,67.5,15.322,0.025,1.0,4.849,4.64,5.12,0.122,4.82,4.76,4.925,5.12,4.64,242.45,232.0,256.0,6.095,241.0,238.0,246.25,256.0,232.0,0.014097587001448583
3,11,8.06,2.08,16,3.444,2.785,4.523,0.432,3.374,3.113,3.758,4.523,2.785,3.436,2.372,8.144,1.257,2.993,2.797,3.611,4.813,2.372,0.0,0.0,0.0,0.0,20.912,11.75,64.25,14.447,0.03,1.0,1.48,1.38,1.6,0.055,1.48,1.44,1.52,1.6,1.38,74.0,69.0,80.0,2.739,74.0,72.0,76.0,80.0,69.0,0.013505424954745424
3,12,0.44,2.58,4,25.687,21.943,33.336,2.934,25.383,23.323,27.711,33.336,21.943,42.716,38.371,46.236,2.432,42.97,40.409,44.624,46.236,38.371,0.0,0.0,0.0,0.0,180.45,159.5,197.0,10.822,0.007,0.233,26.849,24.9,28.48,1.055,26.98,26.145,27.49,28.48,24.9,1342.45,1245.0,1424.0,52.758,1349.0,1307.25,1374.5,1424.0,1245.0,1.1354772468262115e-14
3,13,5.68,2.74,18,2.784,2.052,4.391,0.548,2.689,2.463,3.069,3.629,2.052,3.492,1.639,11.577,2.719,2.614,2.227,3.111,3.352,1.639,0.0,0.0,0.0,0.0,24.763,7.75,116.5,28.482,0.03,1.0,1.946,1.84,2.08,0.068,1.96,1.9,1.985,2.08,1.84,97.3,92.0,104.0,3.393,98.0,95.0,99.25,104.0,92.0,0.030804180486691975
3,14,14.44,0.88,26,2.783,2.205,3.57,0.378,2.779,2.466,3.03,3.57,2.205,2.409,1.649,3.55,0.524,2.274,1.926,2.816,3.55,1.649,0.0,0.0,0.0,0.0,12.413,7.0,20.5,3.43,0.029,1.0,2.235,2.12,2.36,0.062,2.24,2.195,2.26,2.32,2.12,111.75,106.0,118.0,3.096,112.0,109.75,113.0,116.0,106.0,0.0308627326212883
3,15,9.92,2.52,86,4.165,2.634,8.029,1.307,3.932,3.256,4.717,6.024,2.634,4.632,2.032,14.604,3.12,3.358,2.667,5.658,9.111,2.032,0.0,0.0,0.0,0.0,29.663,10.0,93.25,25.013,0.026,1.0,3.84,3.6,3.96,0.094,3.84,3.795,3.9,3.96,3.7,192.0,180.0,198.0,4.722,192.0,189.75,195.0,198.0,185.0,0.0054842078829202764
3,16,8.6,1.32,30,2.269,1.649,3.068,0.321,2.243,2.034,2.394,2.749,1.649,2.384,1.369,6.052,1.036,2.22,1.794,2.426,2.947,1.369,0.0,0.0,0.0,0.0,18.462,6.5,118.5,23.562,0.029,1.0,3.128,2.94,3.34,0.109,3.13,3.05,3.19,3.34,2.94,156.4,147.0,167.0,5.453,156.5,152.5,159.5,167.0,147.0,0.05863325450821927
3,17,6.72,5.5,30,4.283,3.374,6.049,0.701,4.105,3.748,4.625,5.571,3.374,3.665,2.44,5.206,0.746,3.672,3.038,4.199,5.206,2.44,0.0,0.0,0.0,0.0,17.85,11.75,24.75,3.889,0.029,1.0,1.447,1.32,1.62,0.085,1.42,1.38,1.52,1.62,1.32,72.35,66.0,81.0,4.234,71.0,69.0,76.0,81.0,66.0,0.004729793039655986
3,18,5.68,2.74,49,2.356,1.663,3.036,0.344,2.333,2.158,2.566,3.036,1.663,2.437,1.284,5.806,1.103,2.064,1.877,2.392,2.752,1.284,0.0,0.0,0.0,0.0,16.6,6.5,57.5,13.451,0.028,1.0,4.008,3.84,4.26,0.107,3.99,3.94,4.07,4.26,3.84,200.4,192.0,213.0,5.37,199.5,197.0,203.5,213.0,192.0,0.052579399985085755
3,19,10.54,4.42,87,6.816,5.636,9.503,1.05,6.453,6.03,7.328,8.773,5.636,6.101,3.717,17.783,3.073,5.217,4.524,5.921,7.472,3.717,0.0,0.0,0.0,0.0,29.1,16.5,103.25,18.39,0.026,1.0,2.2,2.08,2.38,0.072,2.19,2.175,2.22,2.26,2.14,110.0,104.0,119.0,3.578,109.5,108.75,111.0,113.0,107.0,0.00019937403508665398
4,0,0.86,4.42,49,1.338,0.52,4.643,0.884,1.022,0.893,1.514,2.184,0.52,6.404,0.703,20.452,4.635,5.647,3.168,8.101,13.192,0.703,0.0,0.0,0.0,0.0,78.138,3.75,174.0,47.507,0.022,0.772,23.808,22.16,25.64,0.883,23.74,23.125,24.275,25.64,22.16,1190.4,1108.0,1282.0,44.137,1187.0,1156.25,1213.75,1282.0,1108.0,0.1877832595306418
4,1,6.88,1.94,27,2.402,1.783,3.369,0.401,2.294,2.135,2.639,3.369,1.783,2.568,1.54,10.422,1.858,2.09,1.868,2.42,2.901,1.54,0.0,0.0,0.0,0.0,17.462,8.5,105.75,20.652,0.029,1.0,2.67,2.34,2.92,0.134,2.67,2.605,2.76,2.92,2.5,133.5,117.0,146.0,6.712,133.5,130.25,138.0,146.0,125.0,0.04965168687899194
4,2,4.26,0.78,64,1.575,0.843,2.906,0.603,1.296,1.114,1.975,2.906,0.843,9.49,3.1,17.187,4.01,7.788,7.268,11.538,17.187,3.1,0.0,0.0,0.0,0.0,122.512,37.0,190.0,40.154,0.027,0.996,21.106,20.7,21.6,0.179,21.1,21.06,21.125,21.14,20.98,1055.3,1035.0,1080.0,8.939,1055.0,1053.0,1056.25,1057.0,1049.0,0.13970292739365736
4,3,6.72,1.32,30,1.911,1.469,4.263,0.609,1.745,1.57,1.865,2.178,1.469,2.684,1.212,14.227,2.936,1.613,1.423,1.82,2.033,1.212,0.0,0.0,0.0,0.0,21.225,6.5,106.0,26.25,0.029,1.0,4.066,3.88,4.28,0.101,4.05,4.0,4.125,4.28,3.88,203.3,194.0,214.0,5.041,202.5,200.0,206.25,214.0,194.0,0.09170163524379406
4,4,4.18,3.34,12,3.09,2.078,5.186,0.967,2.656,2.371,3.366,4.736,2.078,6.843,2.178,18.767,5.515,4.107,2.664,9.358,18.767,2.178,0.0,0.0,0.0,0.0,62.238,10.75,176.5,50.893,0.029,1.0,2.002,1.84,2.16,0.09,1.99,1.955,2.05,2.16,1.84,100.1,92.0,108.0,4.516,99.5,97.75,102.5,108.0,92.0,0.021020758189460708
4,5,9.68,1.92,71,3.076,2.357,7.552,1.072,2.801,2.6,3.042,3.473,2.357,2.944,1.757,15.283,2.853,2.18,2.053,2.512,3.01,1.757,0.0,0.0,0.0,0.0,15.0,8.25,70.5,13.098,0.027,1.0,4.286,4.12,4.5,0.091,4.26,4.235,4.345,4.5,4.12,214.3,206.0,225.0,4.562,213.0,211.75,217.25,225.0,206.0,0.021374883370208344
4,6,10.02,1.32,65,2.3,1.563,3.475,0.437,2.207,2.049,2.397,2.722,1.563,2.975,1.261,11.365,2.713,1.772,1.631,2.247,2.965,1.261,0.0,0.0,0.0,0.0,26.875,6.5,182.0,41.585,0.027,1.0,5.292,5.14,5.64,0.102,5.27,5.255,5.3,5.36,5.2,264.6,257.0,282.0,5.113,263.5,262.75,265.0,268.0,260.0,0.056411836037751024
4,7,10.28,4.78,51,6.053,4.803,8.895,1.049,5.91,5.253,6.416,8.159,4.803,4.781,3.495,9.508,1.257,4.39,4.114,4.906,5.404,3.495,0.0,0.0,0.0,0.0,21.525,16.5,44.0,5.919,0.028,1.0,1.385,1.3,1.5,0.06,1.36,1.34,1.445,1.5,1.3,69.25,65.0,75.0,3.015,68.0,67.0,72.25,75.0,65.0,0.0005174235722467859
4,8,3.68,0.02,28,0.05,0.0,0.428,0.115,0.0,0.0,0.003,0.003,0.0,0.947,0.0,8.507,2.182,0.0,0.0,0.063,0.063,0.0,0.0,0.0,0.0,0.0,18.725,0.0,169.5,43.195,0.025,0.717,381.839,379.06,384.1,1.045,381.98,381.295,382.43,384.1,380.56,19091.95,18953.0,19205.0,52.237,19099.0,19064.75,19121.5,19205.0,19028.0,0.9389683702476688
4,9,2.9,0.18,39,0.953,0.09,2.938,0.625,0.963,0.424,1.267,1.499,0.09,8.325,1.433,16.546,3.497,9.122,5.986,10.436,16.546,1.433,0.0,0.0,0.0,0.0,110.175,28.5,182.0,40.965,0.027,0.974,79.37,77.86,81.04,0.731,79.31,79.0,79.795,80.68,77.86,3968.5,3893.0,4052.0,36.527,3965.5,3950.0,3989.75,4034.0,3893.0,0.3039016540397407
4,10,14.44,0.88,26,2.783,2.205,3.57,0.378,2.779,2.466,3.03,3.57,2.205,2.409,1.649,3.55,0.524,2.274,1.926,2.816,3.55,1.649,0.0,0.0,0.0,0.0,12.413,7.0,20.5,3.43,0.029,1.0,2.235,2.12,2.36,0.062,2.24,2.195,2.26,2.32,2.12,111.75,106.0,118.0,3.096,112.0,109.75,113.0,116.0,106.0,0.0308627326212883
4,11,4.3,2.74,4,7.238,3.387,10.949,2.183,7.415,5.247,9.245,10.949,3.387,16.417,3.276,28.037,5.739,15.63,13.146,19.754,28.037,3.276,0.0,0.0,0.0,0.0,96.176,14.25,172.5,37.44,0.029,1.0,1.292,1.2,1.38,0.05,1.28,1.26,1.34,1.38,1.2,64.6,60.0,69.0,2.518,64.0,63.0,67.0,69.0,60.0,0.00011763191124602333
4,12,12.86,1.48,64,3.05,2.551,3.836,0.342,3.028,2.769,3.357,3.836,2.551,2.412,1.864,2.848,0.259,2.402,2.195,2.642,2.848,1.864,0.0,0.0,0.0,0.0,12.412,9.25,17.75,2.12,0.027,1.0,3.614,3.46,3.76,0.087,3.6,3.56,3.67,3.76,3.46,180.7,173.0,188.0,4.371,180.0,178.0,183.5,188.0,173.0,0.02208862324978826
4,13,3.16,4.12,91,4.122,1.36,11.013,2.849,2.978,2.101,4.671,5.921,1.36,11.085,1.149,31.299,8.518,9.612,3.664,14.693,27.133,1.149,0.0,0.0,0.0,0.0,78.375,6.0,150.5,44.784,0.025,0.996,9.148,8.64,9.66,0.219,9.16,9.075,9.22,9.42,8.9,457.4,432.0,483.0,10.933,458.0,453.75,461.0,471.0,445.0,0.00578293731402945
4,14,8.06,3.32,65,3.815,2.814,5.396,0.599,3.663,3.451,4.119,4.713,2.814,3.378,2.224,6.935,1.074,2.938,2.626,3.779,5.003,2.224,0.0,0.0,0.0,0.0,21.338,11.0,125.25,24.179,0.027,1.0,2.933,2.82,3.1,0.075,2.94,2.88,2.98,3.1,2.82,146.65,141.0,155.0,3.745,147.0,144.0,149.0,155.0,141.0,0.00849095376032922
4,15,8.64,2.52,86,3.645,2.481,6.411,0.972,3.389,3.161,3.902,4.694,2.481,4.508,1.903,15.218,3.644,3.154,2.362,4.031,4.138,1.903,0.0,0.0,0.0,0.0,33.075,8.5,111.75,31.057,0.026,1.0,4.498,4.3,4.68,0.101,4.47,4.435,4.58,4.68,4.3,224.9,215.0,234.0,5.069,223.5,221.75,229.0,234.0,215.0,0.01050346491682936
4,16,4.26,3.34,33,2.11,1.63,2.549,0.261,2.101,1.912,2.306,2.549,1.63,2.624,1.438,6.457,1.514,2.012,1.793,2.444,2.701,1.438,0.0,0.0,0.0,0.0,22.775,7.75,99.0,28.074,0.029,1.0,3.534,3.3,3.74,0.119,3.55,3.455,3.625,3.74,3.3,176.7,165.0,187.0,5.967,177.5,172.75,181.25,187.0,165.0,0.0714975671267338
4,17,4.18,2.2,64,1.837,1.126,3.757,0.657,1.56,1.395,2.093,2.855,1.126,4.161,0.954,13.19,3.444,2.403,1.423,6.006,10.919,0.954,0.0,0.0,0.0,0.0,37.138,6.0,106.5,30.879,0.027,0.999,8.439,8.02,8.82,0.224,8.4,8.3,8.625,8.82,8.02,421.95,401.0,441.0,11.182,420.0,415.0,431.25,441.0,401.0,0.10068911357566268
4,18,5.68,2.74,30,2.678,2.14,4.513,0.647,2.505,2.261,2.782,2.873,2.14,3.381,1.685,15.883,3.358,2.319,1.995,2.809,2.95,1.685,0.0,0.0,0.0,0.0,20.346,7.5,128.75,26.938,0.029,1.0,2.727,2.54,2.9,0.099,2.74,2.655,2.79,2.9,2.54,136.35,127.0,145.0,4.942,137.0,132.75,139.5,145.0,127.0,0.03516096777675751
4,19,6.72,1.32,49,1.884,1.232,3.682,0.655,1.622,1.46,2.103,2.855,1.232,4.569,1.047,17.066,5.227,1.656,1.265,5.086,6.374,1.047,0.0,0.0,0.0,0.0,43.238,5.75,172.5,54.953,0.028,1.0,6.204,6.0,6.5,0.132,6.15,6.1,6.28,6.5,6.0,310.2,300.0,325.0,6.623,307.5,305.0,314.0,325.0,300.0,0.09487211696988
5,0,3.68,0.02,28,0.05,0.0,0.428,0.115,0.0,0.0,0.003,0.003,0.0,0.947,0.0,8.507,2.182,0.0,0.0,0.063,0.063,0.0,0.0,0.0,0.0,0.0,18.725,0.0,169.5,43.195,0.025,0.717,381.839,379.06,384.1,1.045,381.98,381.295,382.43,384.1,380.56,19091.95,18953.0,19205.0,52.237,19099.0,19064.75,19121.5,19205.0,19028.0,0.9389683702476688
5,1,2.9,0.18,39,0.953,0.09,2.938,0.625,0.963,0.424,1.267,1.499,0.09,8.325,1.433,16.546,3.497,9.122,5.986,10.436,16.546,1.433,0.0,0.0,0.0,0.0,110.175,28.5,182.0,40.965,0.027,0.974,79.37,77.86,81.04,0.731,79.31,79.0,79.795,80.68,77.86,3968.5,3893.0,4052.0,36.527,3965.5,3950.0,3989.75,4034.0,3893.0,0.3039016540397407
5,2,13.96,4.42,69,8.188,6.228,10.637,1.16,8.26,7.301,8.858,10.637,6.228,6.148,4.469,8.28,0.999,6.11,5.329,6.734,8.28,4.469,0.0,0.0,0.0,0.0,26.938,19.0,37.5,4.505,0.027,1.0,1.264,1.16,1.4,0.068,1.28,1.2,1.325,1.4,1.16,63.2,58.0,70.0,3.415,64.0,60.0,66.25,70.0,58.0,3.587843952436836e-05
5,3,4.26,0.78,64,1.575,0.843,2.906,0.603,1.296,1.114,1.975,2.906,0.843,9.49,3.1,17.187,4.01,7.788,7.268,11.538,17.187,3.1,0.0,0.0,0.0,0.0,122.512,37.0,190.0,40.154,0.027,0.996,21.106,20.7,21.6,0.179,21.1,21.06,21.125,21.14,20.98,1055.3,1035.0,1080.0,8.939,1055.0,1053.0,1056.25,1057.0,1049.0,0.13970292739365736
5,4,4.18,2.2,64,1.837,1.126,3.757,0.657,1.56,1.395,2.093,2.855,1.126,4.161,0.954,13.19,3.444,2.403,1.423,6.006,10.919,0.954,0.0,0.0,0.0,0.0,37.138,6.0,106.5,30.879,0.027,0.999,8.439,8.02,8.82,0.224,8.4,8.3,8.625,8.82,8.02,421.95,401.0,441.0,11.182,420.0,415.0,431.25,441.0,401.0,0.10068911357566268
5,5,7.32,3.02,17,3.758,2.792,4.634,0.509,3.722,3.381,4.071,4.634,2.792,4.155,2.544,12.141,2.559,3.214,2.926,3.877,4.793,2.544,0.0,0.0,0.0,0.0,28.225,12.5,151.75,35.046,0.03,1.0,1.331,1.24,1.48,0.065,1.32,1.295,1.36,1.4,1.24,66.55,62.0,74.0,3.263,66.0,64.75,68.0,70.0,62.0,0.009115056288055721
5,6,6.72,1.32,30,1.911,1.469,4.263,0.609,1.745,1.57,1.865,2.178,1.469,2.684,1.212,14.227,2.936,1.613,1.423,1.82,2.033,1.212,0.0,0.0,0.0,0.0,21.225,6.5,106.0,26.25,0.029,1.0,4.066,3.88,4.28,0.101,4.05,4.0,4.125,4.28,3.88,203.3,194.0,214.0,5.041,202.5,200.0,206.25,214.0,194.0,0.09170163524379406
5,7,12.4,3.06,33,5.923,4.533,7.682,0.838,5.959,5.545,6.28,7.377,4.533,4.693,3.288,5.801,0.717,4.56,4.227,5.435,5.801,3.288,0.0,0.0,0.0,0.0,21.025,13.75,27.5,3.781,0.029,1.0,1.092,1.02,1.22,0.043,1.08,1.06,1.1,1.16,1.02,54.6,51.0,61.0,2.154,54.0,53.0,55.0,58.0,51.0,0.0006092592352910948
5,8,10.02,1.32,65,2.3,1.563,3.475,0.437,2.207,2.049,2.397,2.722,1.563,2.975,1.261,11.365,2.713,1.772,1.631,2.247,2.965,1.261,0.0,0.0,0.0,0.0,26.875,6.5,182.0,41.585,0.027,1.0,5.292,5.14,5.64,0.102,5.27,5.255,5.3,5.36,5.2,264.6,257.0,282.0,5.113,263.5,262.75,265.0,268.0,260.0,0.056411836037751024
5,9,6.88,1.94,98,4.991,1.648,22.129,4.65,2.964,2.234,5.133,8.832,1.648,12.216,1.234,38.962,11.204,7.815,3.163,18.548,38.962,1.234,0.0,0.0,0.0,0.0,84.788,6.5,180.0,57.018,0.024,1.0,8.204,7.8,8.5,0.176,8.23,8.075,8.35,8.5,7.8,410.2,390.0,425.0,8.801,411.5,403.75,417.5,425.0,390.0,0.0019532097187113604
5,10,5.68,2.74,30,2.678,2.14,4.513,0.647,2.505,2.261,2.782,2.873,2.14,3.381,1.685,15.883,3.358,2.319,1.995,2.809,2.95,1.685,0.0,0.0,0.0,0.0,20.346,7.5,128.75,26.938,0.029,1.0,2.727,2.54,2.9,0.099,2.74,2.655,2.79,2.9,2.54,136.35,127.0,145.0,4.942,137.0,132.75,139.5,145.0,127.0,0.03516096777675751
5,11,14.44,0.88,54,2.565,1.894,4.093,0.607,2.435,2.143,2.665,2.947,1.894,3.379,1.453,12.396,2.844,2.134,1.683,3.062,3.469,1.453,0.0,0.0,0.0,0.0,25.738,7.0,104.0,28.544,0.028,1.0,4.491,4.34,4.7,0.101,4.5,4.43,4.54,4.7,4.34,224.55,217.0,235.0,5.035,225.0,221.5,227.0,235.0,217.0,0.04049976438767861
5,12,3.96,1.48,64,1.443,0.807,3.546,0.763,1.14,0.899,1.63,2.498,0.807,5.358,0.745,18.754,5.148,2.936,0.901,8.373,18.754,0.745,0.0,0.0,0.0,0.0,69.062,4.0,184.0,59.613,0.027,0.996,12.709,12.3,13.34,0.265,12.66,12.515,12.85,13.34,12.3,635.45,615.0,667.0,13.242,633.0,625.75,642.5,667.0,615.0,0.164701232406558
5,13,9.68,1.92,71,3.076,2.357,7.552,1.072,2.801,2.6,3.042,3.473,2.357,2.944,1.757,15.283,2.853,2.18,2.053,2.512,3.01,1.757,0.0,0.0,0.0,0.0,15.0,8.25,70.5,13.098,0.027,1.0,4.286,4.12,4.5,0.091,4.26,4.235,4.345,4.5,4.12,214.3,206.0,225.0,4.562,213.0,211.75,217.25,225.0,206.0,0.021374883370208344
5,14,4.18,3.34,12,3.09,2.078,5.186,0.967,2.656,2.371,3.366,4.736,2.078,6.843,2.178,18.767,5.515,4.107,2.664,9.358,18.767,2.178,0.0,0.0,0.0,0.0,62.238,10.75,176.5,50.893,0.029,1.0,2.002,1.84,2.16,0.09,1.99,1.955,2.05,2.16,1.84,100.1,92.0,108.0,4.516,99.5,97.75,102.5,108.0,92.0,0.021020758189460708
5,15,8.64,2.52,86,3.645,2.481,6.411,0.972,3.389,3.161,3.902,4.694,2.481,4.508,1.903,15.218,3.644,3.154,2.362,4.031,4.138,1.903,0.0,0.0,0.0,0.0,33.075,8.5,111.75,31.057,0.026,1.0,4.498,4.3,4.68,0.101,4.47,4.435,4.58,4.68,4.3,224.9,215.0,234.0,5.069,223.5,221.75,229.0,234.0,215.0,0.01050346491682936
5,16,3.68,2.2,64,1.571,1.044,4.614,0.809,1.247,1.143,1.588,2.122,1.044,3.575,0.909,17.088,4.207,1.402,1.136,3.459,6.833,0.909,0.0,0.0,0.0,0.0,38.2,5.0,172.0,45.421,0.027,0.997,9.57,8.8,10.0,0.255,9.59,9.435,9.71,10.0,9.24,478.5,440.0,500.0,12.738,479.5,471.75,485.5,500.0,462.0,0.14031613102765159
