generation,entity_id,field_ratio_threshold,J1,J0,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,avg_accum_field_coverage_per_neuron_mean,avg_accum_field_coverage_per_neuron_std,avg_accum_field_coverage_per_neuron_median,avg_accum_field_coverage_per_neuron_q1,avg_accum_field_coverage_per_neuron_q3,avg_accum_field_coverage_per_neuron_whishi,avg_accum_field_coverage_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,fitness
190,3,0.69,0.72,-0.68,48.906,47.485,49.791,0.654,49.001,48.525,49.406,49.791,47.485,28.614,27.699,29.261,0.408,28.696,28.341,28.821,29.261,27.699,0.346,0.015,2.654,0.616,102.402,97.494,111.905,4.037,0.001,0.02,113.91,113.34,114.46,0.265,113.92,113.77,114.1,114.46,113.34,35.957,0.005,35.955,35.954,35.96,35.968,35.95,5695.5,5667.0,5723.0,13.257,5696.0,5688.5,5705.0,5723.0,5667.0,2.82241621835073e-27
190,4,0.55,1.1,-0.1,49.099,47.406,49.801,0.621,49.283,49.066,49.493,49.801,48.511,28.31,27.527,29.067,0.511,28.201,27.901,28.764,29.067,27.527,0.243,0.024,1.559,0.406,100.657,94.16,108.428,3.075,0.001,0.021,114.03,113.18,114.58,0.315,114.09,113.835,114.215,114.58,113.62,35.957,0.006,35.956,35.953,35.961,35.969,35.943,5701.5,5659.0,5729.0,15.756,5704.5,5691.75,5710.75,5729.0,5681.0,2.217765145403893e-27
190,5,0.61,0.08,-0.8,49.022,47.516,50.064,0.673,49.246,48.588,49.468,50.064,47.516,28.421,26.601,29.126,0.572,28.534,28.226,28.809,29.126,27.69,0.408,0.0,1.984,0.561,101.957,98.024,107.982,3.095,0.001,0.02,113.943,112.76,114.9,0.491,114.0,113.645,114.255,114.9,112.76,35.957,0.004,35.956,35.953,35.96,35.963,35.949,5697.15,5638.0,5745.0,24.548,5700.0,5682.25,5712.75,5745.0,5638.0,2.44220997946839e-27
190,6,0.58,0.08,-0.8,49.024,47.151,50.873,0.884,49.215,48.584,49.541,50.873,47.151,28.665,27.335,30.71,0.712,28.584,28.355,28.973,29.632,27.722,0.287,0.0,2.356,0.524,102.084,94.082,108.5,3.657,0.001,0.019,113.999,113.16,114.62,0.377,113.99,113.815,114.3,114.62,113.16,35.956,0.005,35.956,35.953,35.959,35.967,35.946,5699.95,5658.0,5731.0,18.859,5699.5,5690.75,5715.0,5731.0,5658.0,2.4343170428577715e-27
190,7,0.11,1.3,-0.22,49.134,48.112,49.922,0.531,49.307,48.697,49.554,49.922,48.112,28.574,27.991,29.422,0.408,28.556,28.185,28.829,29.422,27.991,0.357,0.003,1.345,0.38,103.297,98.59,109.66,2.72,0.001,0.019,113.95,113.18,114.46,0.368,114.04,113.685,114.205,114.46,113.18,35.956,0.004,35.954,35.953,35.96,35.962,35.95,5697.5,5659.0,5723.0,18.424,5702.0,5684.25,5710.25,5723.0,5659.0,2.1221746982543117e-27
190,8,0.35,0.44,-0.04,49.112,47.801,49.917,0.528,49.264,48.882,49.455,49.917,48.284,28.386,27.837,29.261,0.368,28.338,28.06,28.585,29.261,27.837,0.3,0.006,1.405,0.366,102.644,95.872,111.75,3.317,0.001,0.022,113.975,113.14,114.98,0.467,113.81,113.6,114.37,114.98,113.14,35.957,0.004,35.959,35.954,35.961,35.962,35.949,5698.75,5657.0,5749.0,23.334,5690.5,5680.0,5718.5,5749.0,5657.0,2.1811438055507552e-27
190,9,0.53,1.02,-0.12,49.09,47.424,49.863,0.562,49.19,48.871,49.47,49.863,48.17,28.443,27.128,29.441,0.573,28.527,27.997,28.839,29.441,27.128,0.271,0.024,1.925,0.442,102.581,96.964,110.363,3.247,0.001,0.021,113.86,112.86,114.74,0.48,113.88,113.59,114.11,114.74,112.86,35.957,0.006,35.957,35.954,35.962,35.964,35.944,5693.0,5643.0,5737.0,24.012,5694.0,5679.5,5705.5,5737.0,5643.0,2.2408639695322387e-27
190,10,0.11,0.9,-0.66,49.097,47.748,50.618,0.614,49.052,48.719,49.308,50.006,48.49,28.703,27.618,30.548,0.557,28.648,28.415,28.948,29.155,27.618,0.399,0.018,2.467,0.655,102.394,98.528,107.615,2.344,0.001,0.02,113.935,113.06,114.9,0.434,113.91,113.635,114.23,114.9,113.06,35.957,0.005,35.956,35.954,35.961,35.967,35.95,5696.75,5653.0,5745.0,21.718,5695.5,5681.75,5711.5,5745.0,5653.0,2.2228598115942756e-27
190,11,0.26,0.2,-0.58,49.098,47.994,50.374,0.602,49.053,48.858,49.382,49.795,48.149,28.537,27.69,29.417,0.444,28.528,28.326,28.676,28.914,27.972,0.301,0.006,2.557,0.556,103.251,96.494,109.486,3.711,0.001,0.018,114.014,113.14,114.72,0.417,114.08,113.775,114.245,114.72,113.14,35.957,0.005,35.957,35.954,35.961,35.965,35.951,5700.7,5657.0,5736.0,20.862,5704.0,5688.75,5712.25,5736.0,5657.0,2.2204914082511447e-27
190,12,0.78,0.58,-0.66,49.08,46.775,50.276,0.932,49.377,48.566,49.75,50.276,47.488,28.585,27.894,29.042,0.376,28.746,28.305,28.903,29.042,27.894,0.223,0.0,0.76,0.204,103.16,98.804,109.671,2.607,0.001,0.02,113.845,113.22,114.52,0.406,113.9,113.475,114.13,114.52,113.22,35.955,0.006,35.955,35.952,35.959,35.966,35.942,5692.25,5661.0,5726.0,20.278,5695.0,5673.75,5706.5,5726.0,5661.0,2.2694508786854272e-27
190,13,0.59,0.28,-0.1,49.204,47.816,49.903,0.492,49.354,48.902,49.487,49.903,48.466,28.487,27.502,29.136,0.439,28.563,28.195,28.903,29.136,27.502,0.19,0.006,0.763,0.219,101.761,97.019,106.873,2.507,0.001,0.021,114.001,113.1,114.54,0.384,114.09,113.735,114.33,114.54,113.1,35.958,0.006,35.959,35.954,35.962,35.966,35.946,5700.05,5655.0,5727.0,19.218,5704.5,5686.75,5716.5,5727.0,5655.0,1.9440888465781877e-27
190,14,0.53,0.72,-0.08,49.201,47.891,50.108,0.511,49.278,49.133,49.42,49.568,49.042,28.535,27.898,29.642,0.456,28.51,28.215,28.784,29.201,27.898,0.3,0.037,1.479,0.388,102.883,97.308,107.946,3.099,0.001,0.021,113.827,112.9,114.86,0.503,113.81,113.465,114.245,114.86,112.9,35.958,0.004,35.959,35.954,35.96,35.966,35.949,5691.35,5645.0,5743.0,25.126,5690.5,5673.25,5712.25,5743.0,5645.0,1.951800379399389e-27
190,15,0.09,0.32,-0.48,49.24,48.38,51.06,0.602,49.257,48.707,49.56,49.772,48.38,28.544,27.568,29.42,0.532,28.6,28.334,28.863,29.42,27.568,0.204,0.006,1.259,0.26,101.58,96.006,108.57,2.901,0.001,0.019,113.917,113.26,114.78,0.404,113.94,113.61,114.145,114.78,113.26,35.957,0.005,35.956,35.954,35.958,35.964,35.951,5695.85,5663.0,5739.0,20.19,5697.0,5680.5,5707.25,5739.0,5663.0,1.8593560907355773e-27
190,16,0.67,1.42,-0.44,48.937,47.513,49.987,0.686,49.033,48.464,49.554,49.987,47.513,28.323,26.107,29.185,0.632,28.425,28.172,28.547,29.096,27.682,0.372,0.018,2.289,0.571,103.077,98.003,112.95,3.95,0.001,0.02,114.0,113.18,114.72,0.391,113.9,113.735,114.32,114.72,113.18,35.955,0.004,35.955,35.953,35.958,35.963,35.948,5700.0,5659.0,5736.0,19.563,5695.0,5686.75,5716.0,5736.0,5659.0,2.71409659058899e-27
190,17,0.35,0.16,-0.18,49.208,47.768,50.062,0.573,49.335,48.997,49.637,50.062,48.627,28.58,27.389,30.117,0.593,28.667,28.302,28.842,29.124,27.571,0.36,0.006,4.244,0.923,102.442,98.76,112.358,2.967,0.001,0.02,113.759,113.08,114.28,0.371,113.89,113.425,114.065,114.28,113.08,35.957,0.005,35.957,35.954,35.96,35.966,35.948,5687.95,5654.0,5714.0,18.54,5694.5,5671.25,5703.25,5714.0,5654.0,1.934125334787455e-27
190,18,0.67,0.68,-0.68,48.929,46.917,49.962,0.772,49.151,48.317,49.529,49.962,46.917,28.094,26.174,29.789,0.906,28.159,27.692,28.69,29.789,26.264,0.247,0.003,2.174,0.476,100.448,94.282,106.818,3.235,0.001,0.019,113.903,112.92,114.78,0.445,113.86,113.675,114.09,114.52,113.3,35.956,0.004,35.956,35.953,35.959,35.961,35.949,5695.15,5646.0,5739.0,22.227,5693.0,5683.75,5704.5,5726.0,5665.0,2.7425479859975332e-27
190,19,0.47,0.56,-0.62,49.152,46.926,50.015,0.688,49.354,48.906,49.58,50.015,48.298,28.293,27.048,29.421,0.587,28.393,27.934,28.641,29.421,27.048,0.714,0.003,3.942,1.17,102.173,96.929,105.541,2.242,0.001,0.019,113.916,113.2,114.68,0.33,113.87,113.735,114.105,114.36,113.2,35.957,0.005,35.957,35.954,35.96,35.966,35.947,5695.8,5660.0,5734.0,16.515,5693.5,5686.75,5705.25,5718.0,5660.0,2.0747461797052045e-27
191,0,0.16,0.72,-0.68,48.485,46.785,50.001,0.885,48.663,47.732,49.172,50.001,46.785,28.546,27.478,29.255,0.512,28.718,28.274,28.894,29.255,27.478,0.171,0.003,1.619,0.338,102.161,98.599,106.066,2.211,0.001,0.019,113.945,113.42,114.52,0.311,113.9,113.76,114.18,114.52,113.42,35.959,0.005,35.959,35.956,35.961,35.967,35.952,5697.25,5671.0,5726.0,15.543,5695.0,5688.0,5709.0,5726.0,5671.0,4.7738493629925985e-27
191,1,0.67,1.02,-0.26,49.205,48.18,50.256,0.542,49.183,48.676,49.677,50.256,48.18,28.455,27.557,29.304,0.473,28.486,28.12,28.781,29.304,27.557,0.511,0.009,3.148,0.832,103.992,98.503,120.311,4.469,0.001,0.021,113.837,113.0,114.8,0.427,113.73,113.565,114.13,114.8,113.0,35.959,0.005,35.959,35.956,35.961,35.965,35.954,5691.85,5650.0,5740.0,21.355,5686.5,5678.25,5706.5,5740.0,5650.0,1.9409328016534006e-27
191,2,0.03,0.62,-0.76,49.096,46.914,50.155,0.73,49.153,48.91,49.603,50.155,48.555,28.473,26.941,29.33,0.597,28.568,28.24,28.76,29.33,27.84,0.398,0.012,2.442,0.63,101.387,97.809,106.024,2.226,0.001,0.019,114.121,113.42,114.78,0.359,114.15,113.98,114.34,114.78,113.46,35.957,0.005,35.958,35.954,35.96,35.965,35.947,5706.05,5671.0,5739.0,17.962,5707.5,5699.0,5717.0,5739.0,5673.0,2.2262370710689197e-27
191,3,0.69,0.72,-0.68,48.906,47.485,49.791,0.654,49.001,48.525,49.406,49.791,47.485,28.614,27.699,29.261,0.408,28.696,28.341,28.821,29.261,27.699,0.346,0.015,2.654,0.616,102.402,97.494,111.905,4.037,0.001,0.02,113.91,113.34,114.46,0.265,113.92,113.77,114.1,114.46,113.34,35.957,0.005,35.955,35.954,35.96,35.968,35.95,5695.5,5667.0,5723.0,13.257,5696.0,5688.5,5705.0,5723.0,5667.0,2.82241621835073e-27
191,4,0.67,0.22,-0.68,49.138,47.697,50.374,0.731,49.286,48.591,49.565,50.374,47.697,28.446,27.714,29.539,0.566,28.385,27.964,28.837,29.539,27.714,0.499,0.013,1.887,0.629,101.217,97.642,109.014,2.798,0.001,0.019,113.999,113.08,115.0,0.508,114.05,113.47,114.355,115.0,113.08,35.956,0.006,35.957,35.951,35.959,35.968,35.946,5699.95,5654.0,5750.0,25.406,5702.5,5673.5,5717.75,5750.0,5654.0,2.1113119437907243e-27
191,5,0.67,1.42,-0.74,48.992,47.871,49.907,0.635,49.005,48.421,49.605,49.907,47.871,28.698,27.708,30.106,0.634,28.596,28.268,28.831,29.073,27.708,0.159,0.019,0.406,0.089,101.186,95.354,109.594,2.935,0.001,0.019,113.985,113.26,114.72,0.34,114.03,113.785,114.165,114.72,113.26,35.956,0.005,35.956,35.953,35.959,35.964,35.951,5699.25,5663.0,5736.0,16.988,5701.5,5689.25,5708.25,5736.0,5663.0,2.5333501451458154e-27
191,6,0.61,0.08,-0.72,48.797,47.214,50.396,0.852,48.718,48.173,49.289,50.396,47.214,28.589,27.257,29.623,0.632,28.601,28.248,28.931,29.623,27.257,0.399,0.003,1.823,0.543,102.813,97.211,110.071,3.526,0.001,0.019,113.964,113.2,114.86,0.416,113.95,113.69,114.255,114.86,113.2,35.958,0.005,35.959,35.956,35.962,35.965,35.949,5698.2,5660.0,5743.0,20.805,5697.5,5684.5,5712.75,5743.0,5660.0,3.232512321514355e-27
191,7,0.58,0.08,-0.8,49.024,47.151,50.873,0.884,49.215,48.584,49.541,50.873,47.151,28.665,27.335,30.71,0.712,28.584,28.355,28.973,29.632,27.722,0.287,0.0,2.356,0.524,102.084,94.082,108.5,3.657,0.001,0.019,113.999,113.16,114.62,0.377,113.99,113.815,114.3,114.62,113.16,35.956,0.005,35.956,35.953,35.959,35.967,35.946,5699.95,5658.0,5731.0,18.859,5699.5,5690.75,5715.0,5731.0,5658.0,2.4343170428577715e-27
191,8,0.27,0.58,-0.8,49.087,48.297,49.962,0.415,49.081,48.917,49.296,49.63,48.483,28.509,27.071,29.145,0.493,28.548,28.204,28.909,29.145,28.02,0.404,0.0,2.092,0.574,101.628,95.295,109.298,2.769,0.001,0.02,114.026,113.16,115.14,0.437,113.89,113.75,114.2,114.72,113.16,35.957,0.005,35.958,35.953,35.962,35.965,35.949,5701.3,5658.0,5757.0,21.834,5694.5,5687.5,5710.0,5736.0,5658.0,2.2499495174156738e-27
191,9,0.53,1.02,-0.64,48.997,47.758,50.184,0.618,49.02,48.7,49.385,50.184,47.758,28.496,26.557,29.457,0.64,28.599,28.138,28.824,29.457,27.745,0.457,0.0,3.927,0.951,102.313,98.407,108.133,2.773,0.001,0.019,113.862,113.38,114.42,0.33,113.93,113.5,114.135,114.42,113.38,35.956,0.005,35.956,35.952,35.958,35.965,35.947,5693.1,5669.0,5721.0,16.48,5696.5,5675.0,5706.75,5721.0,5669.0,2.518541950481442e-27
191,10,0.11,0.18,-0.66,48.985,46.962,50.221,0.723,49.113,48.711,49.444,50.221,47.906,28.43,26.642,29.534,0.636,28.563,28.289,28.721,29.178,27.737,0.388,0.034,2.118,0.58,102.085,98.348,108.31,2.695,0.001,0.018,113.962,113.34,114.6,0.379,114.02,113.665,114.305,114.6,113.34,35.957,0.004,35.958,35.955,35.96,35.963,35.952,5698.1,5667.0,5730.0,18.929,5701.0,5683.25,5715.25,5730.0,5667.0,2.5576761620660435e-27
191,11,0.26,0.2,-0.58,49.098,47.994,50.374,0.602,49.053,48.858,49.382,49.795,48.149,28.537,27.69,29.417,0.444,28.528,28.326,28.676,28.914,27.972,0.301,0.006,2.557,0.556,103.251,96.494,109.486,3.711,0.001,0.018,114.014,113.14,114.72,0.417,114.08,113.775,114.245,114.72,113.14,35.957,0.005,35.957,35.954,35.961,35.965,35.951,5700.7,5657.0,5736.0,20.862,5704.0,5688.75,5712.25,5736.0,5657.0,2.2204914082511447e-27
191,12,0.55,1.1,-0.1,49.099,47.406,49.801,0.621,49.283,49.066,49.493,49.801,48.511,28.31,27.527,29.067,0.511,28.201,27.901,28.764,29.067,27.527,0.243,0.024,1.559,0.406,100.657,94.16,108.428,3.075,0.001,0.021,114.03,113.18,114.58,0.315,114.09,113.835,114.215,114.58,113.62,35.957,0.006,35.956,35.953,35.961,35.969,35.943,5701.5,5659.0,5729.0,15.756,5704.5,5691.75,5710.75,5729.0,5681.0,2.217765145403893e-27
191,13,0.35,0.44,-0.22,48.997,47.478,49.984,0.722,49.284,48.439,49.506,49.984,47.478,28.414,27.21,29.203,0.453,28.495,28.217,28.714,29.203,27.685,0.242,0.016,0.948,0.237,101.374,96.313,109.196,3.034,0.001,0.02,113.898,113.26,114.96,0.382,113.84,113.655,114.065,114.38,113.26,35.956,0.005,35.956,35.953,35.959,35.967,35.947,5694.9,5663.0,5748.0,19.123,5692.0,5682.75,5703.25,5719.0,5663.0,2.5189914685080412e-27
191,14,0.11,1.3,-0.22,49.134,48.112,49.922,0.531,49.307,48.697,49.554,49.922,48.112,28.574,27.991,29.422,0.408,28.556,28.185,28.829,29.422,27.991,0.357,0.003,1.345,0.38,103.297,98.59,109.66,2.72,0.001,0.019,113.95,113.18,114.46,0.368,114.04,113.685,114.205,114.46,113.18,35.956,0.004,35.954,35.953,35.96,35.962,35.95,5697.5,5659.0,5723.0,18.424,5702.0,5684.25,5710.25,5723.0,5659.0,2.1221746982543117e-27
191,15,0.47,0.56,-0.62,49.152,46.926,50.015,0.688,49.354,48.906,49.58,50.015,48.298,28.293,27.048,29.421,0.587,28.393,27.934,28.641,29.421,27.048,0.714,0.003,3.942,1.17,102.173,96.929,105.541,2.242,0.001,0.019,113.916,113.2,114.68,0.33,113.87,113.735,114.105,114.36,113.2,35.957,0.005,35.957,35.954,35.96,35.966,35.947,5695.8,5660.0,5734.0,16.515,5693.5,5686.75,5705.25,5718.0,5660.0,2.0747461797052045e-27
191,16,0.78,0.08,-0.8,49.222,47.734,50.003,0.517,49.266,48.948,49.633,50.003,48.578,28.568,27.437,29.696,0.527,28.483,28.226,28.873,29.696,27.437,0.627,0.0,5.756,1.245,102.589,98.567,109.843,3.494,0.001,0.02,113.935,113.12,114.74,0.37,113.88,113.74,114.21,114.74,113.12,35.96,0.004,35.961,35.957,35.963,35.965,35.949,5696.75,5656.0,5737.0,18.504,5694.0,5687.0,5710.5,5737.0,5656.0,1.900065464746399e-27
191,17,0.81,0.72,-0.46,49.234,47.627,50.94,0.75,49.389,48.69,49.649,50.94,47.627,28.624,27.803,29.332,0.372,28.652,28.359,28.871,29.332,27.803,0.658,0.031,3.065,0.899,103.294,98.933,109.196,2.825,0.001,0.02,113.795,113.24,114.64,0.388,113.84,113.375,114.085,114.64,113.24,35.956,0.004,35.957,35.953,35.959,35.963,35.945,5689.75,5662.0,5732.0,19.406,5692.0,5668.75,5704.25,5732.0,5662.0,1.872202905933146e-27
191,18,0.47,0.2,-0.58,49.218,47.785,51.705,0.795,49.245,48.966,49.407,49.97,48.642,28.438,27.589,29.571,0.435,28.472,28.279,28.614,29.028,27.886,0.424,0.006,2.839,0.707,102.073,97.433,109.619,3.273,0.001,0.019,114.03,113.38,114.86,0.362,114.04,113.78,114.185,114.66,113.38,35.959,0.004,35.959,35.956,35.961,35.965,35.951,5701.5,5669.0,5743.0,18.104,5702.0,5689.0,5709.25,5733.0,5669.0,1.909974129133381e-27
191,19,0.26,0.56,-0.46,48.918,47.345,49.764,0.676,49.224,48.451,49.362,49.764,47.345,28.568,27.265,29.94,0.505,28.679,28.428,28.797,28.833,28.022,0.245,0.0,2.569,0.541,102.438,94.69,115.25,4.017,0.001,0.019,113.882,113.22,114.46,0.297,113.97,113.705,114.07,114.46,113.22,35.954,0.005,35.954,35.951,35.958,35.965,35.945,5694.1,5661.0,5723.0,14.859,5698.5,5685.25,5703.5,5723.0,5661.0,2.7800969246543583e-27
192,0,0.16,0.72,-0.68,48.485,46.785,50.001,0.885,48.663,47.732,49.172,50.001,46.785,28.546,27.478,29.255,0.512,28.718,28.274,28.894,29.255,27.478,0.171,0.003,1.619,0.338,102.161,98.599,106.066,2.211,0.001,0.019,113.945,113.42,114.52,0.311,113.9,113.76,114.18,114.52,113.42,35.959,0.005,35.959,35.956,35.961,35.967,35.952,5697.25,5671.0,5726.0,15.543,5695.0,5688.0,5709.0,5726.0,5671.0,4.7738493629925985e-27
192,1,0.26,0.08,-0.72,49.028,47.466,49.979,0.713,49.21,48.733,49.52,49.979,48.051,28.691,27.497,29.453,0.43,28.688,28.613,28.895,29.264,28.433,0.239,0.003,2.01,0.419,102.388,98.696,106.808,2.296,0.001,0.019,114.061,113.12,114.72,0.345,114.07,113.905,114.23,114.56,113.62,35.959,0.005,35.959,35.956,35.962,35.966,35.949,5703.05,5656.0,5736.0,17.244,5703.5,5695.25,5711.5,5728.0,5681.0,2.4228855787604943e-27
192,2,0.69,0.72,-0.68,48.906,47.485,49.791,0.654,49.001,48.525,49.406,49.791,47.485,28.614,27.699,29.261,0.408,28.696,28.341,28.821,29.261,27.699,0.346,0.015,2.654,0.616,102.402,97.494,111.905,4.037,0.001,0.02,113.91,113.34,114.46,0.265,113.92,113.77,114.1,114.46,113.34,35.957,0.005,35.955,35.954,35.96,35.968,35.95,5695.5,5667.0,5723.0,13.257,5696.0,5688.5,5705.0,5723.0,5667.0,2.82241621835073e-27
192,3,0.4,0.56,-0.46,49.095,46.359,50.859,0.88,49.12,48.932,49.539,49.813,48.654,28.698,27.396,29.958,0.601,28.736,28.394,29.02,29.958,27.708,0.249,0.003,3.003,0.642,102.284,97.531,114.103,4.243,0.001,0.02,114.025,113.3,114.64,0.361,114.06,113.7,114.24,114.64,113.3,35.957,0.004,35.958,35.954,35.961,35.963,35.948,5701.25,5665.0,5732.0,18.074,5703.0,5685.0,5712.0,5732.0,5665.0,2.2292396448096998e-27
192,4,0.11,0.74,-0.66,49.194,48.082,50.172,0.507,49.241,48.795,49.543,50.172,48.082,28.412,27.292,29.342,0.584,28.563,27.954,28.915,29.342,27.292,0.311,0.012,2.713,0.616,101.857,97.642,108.597,2.646,0.001,0.019,114.01,113.42,114.58,0.29,113.96,113.865,114.3,114.58,113.42,35.956,0.005,35.956,35.954,35.959,35.965,35.947,5700.5,5671.0,5729.0,14.507,5698.0,5693.25,5715.0,5729.0,5671.0,1.9697171581204923e-27
192,5,0.67,1.42,-0.74,48.992,47.871,49.907,0.635,49.005,48.421,49.605,49.907,47.871,28.698,27.708,30.106,0.634,28.596,28.268,28.831,29.073,27.708,0.159,0.019,0.406,0.089,101.186,95.354,109.594,2.935,0.001,0.019,113.985,113.26,114.72,0.34,114.03,113.785,114.165,114.72,113.26,35.956,0.005,35.956,35.953,35.959,35.964,35.951,5699.25,5663.0,5736.0,16.988,5701.5,5689.25,5708.25,5736.0,5663.0,2.5333501451458154e-27
192,6,0.35,0.44,-0.22,48.997,47.478,49.984,0.722,49.284,48.439,49.506,49.984,47.478,28.414,27.21,29.203,0.453,28.495,28.217,28.714,29.203,27.685,0.242,0.016,0.948,0.237,101.374,96.313,109.196,3.034,0.001,0.02,113.898,113.26,114.96,0.382,113.84,113.655,114.065,114.38,113.26,35.956,0.005,35.956,35.953,35.959,35.967,35.947,5694.9,5663.0,5748.0,19.123,5692.0,5682.75,5703.25,5719.0,5663.0,2.5189914685080412e-27
192,7,0.53,1.02,-0.64,48.997,47.758,50.184,0.618,49.02,48.7,49.385,50.184,47.758,28.496,26.557,29.457,0.64,28.599,28.138,28.824,29.457,27.745,0.457,0.0,3.927,0.951,102.313,98.407,108.133,2.773,0.001,0.019,113.862,113.38,114.42,0.33,113.93,113.5,114.135,114.42,113.38,35.956,0.005,35.956,35.952,35.958,35.965,35.947,5693.1,5669.0,5721.0,16.48,5696.5,5675.0,5706.75,5721.0,5669.0,2.518541950481442e-27
192,8,0.58,0.08,-0.8,49.024,47.151,50.873,0.884,49.215,48.584,49.541,50.873,47.151,28.665,27.335,30.71,0.712,28.584,28.355,28.973,29.632,27.722,0.287,0.0,2.356,0.524,102.084,94.082,108.5,3.657,0.001,0.019,113.999,113.16,114.62,0.377,113.99,113.815,114.3,114.62,113.16,35.956,0.005,35.956,35.953,35.959,35.967,35.946,5699.95,5658.0,5731.0,18.859,5699.5,5690.75,5715.0,5731.0,5658.0,2.4343170428577715e-27
192,9,0.88,0.58,-0.8,49.305,48.243,50.257,0.476,49.386,49.016,49.558,50.257,48.243,28.431,26.749,29.969,0.632,28.462,28.148,28.817,29.031,27.651,0.372,0.009,3.975,0.845,100.52,98.806,104.677,1.556,0.001,0.02,113.955,113.0,114.58,0.416,113.92,113.665,114.29,114.58,113.0,35.956,0.005,35.955,35.953,35.959,35.965,35.946,5697.75,5650.0,5729.0,20.806,5696.0,5683.25,5714.5,5729.0,5650.0,1.714259093086601e-27
192,10,0.03,0.62,-0.76,49.096,46.914,50.155,0.73,49.153,48.91,49.603,50.155,48.555,28.473,26.941,29.33,0.597,28.568,28.24,28.76,29.33,27.84,0.398,0.012,2.442,0.63,101.387,97.809,106.024,2.226,0.001,0.019,114.121,113.42,114.78,0.359,114.15,113.98,114.34,114.78,113.46,35.957,0.005,35.958,35.954,35.96,35.965,35.947,5706.05,5671.0,5739.0,17.962,5707.5,5699.0,5717.0,5739.0,5673.0,2.2262370710689197e-27
192,11,0.26,0.2,-0.58,49.098,47.994,50.374,0.602,49.053,48.858,49.382,49.795,48.149,28.537,27.69,29.417,0.444,28.528,28.326,28.676,28.914,27.972,0.301,0.006,2.557,0.556,103.251,96.494,109.486,3.711,0.001,0.018,114.014,113.14,114.72,0.417,114.08,113.775,114.245,114.72,113.14,35.957,0.005,35.957,35.954,35.961,35.965,35.951,5700.7,5657.0,5736.0,20.862,5704.0,5688.75,5712.25,5736.0,5657.0,2.2204914082511447e-27
192,12,0.55,1.1,-0.1,49.099,47.406,49.801,0.621,49.283,49.066,49.493,49.801,48.511,28.31,27.527,29.067,0.511,28.201,27.901,28.764,29.067,27.527,0.243,0.024,1.559,0.406,100.657,94.16,108.428,3.075,0.001,0.021,114.03,113.18,114.58,0.315,114.09,113.835,114.215,114.58,113.62,35.957,0.006,35.956,35.953,35.961,35.969,35.943,5701.5,5659.0,5729.0,15.756,5704.5,5691.75,5710.75,5729.0,5681.0,2.217765145403893e-27
192,13,0.11,1.22,-0.22,49.34,48.388,50.643,0.508,49.427,49.038,49.651,49.802,48.388,28.366,27.342,29.116,0.475,28.236,28.095,28.813,29.116,27.342,0.392,0.0,1.673,0.536,100.784,93.645,110.172,3.087,0.001,0.02,114.055,113.46,114.72,0.308,114.01,113.83,114.325,114.72,113.46,35.958,0.005,35.959,35.957,35.961,35.965,35.953,5702.75,5673.0,5736.0,15.385,5700.5,5691.5,5716.25,5736.0,5673.0,1.6410287293225535e-27
192,14,0.63,0.22,-0.68,48.93,44.425,50.152,1.229,49.393,48.643,49.617,50.152,47.489,28.393,26.536,29.485,0.764,28.488,28.092,29.021,29.485,27.124,0.35,0.003,3.359,0.723,101.346,93.747,108.122,3.871,0.001,0.02,113.926,113.44,114.6,0.318,113.87,113.6,114.125,114.6,113.44,35.955,0.004,35.956,35.953,35.957,35.961,35.946,5696.3,5672.0,5730.0,15.9,5693.5,5680.0,5706.25,5730.0,5672.0,2.736766112245537e-27
192,15,0.56,0.56,-0.62,48.972,46.105,50.576,1.06,49.302,48.368,49.608,50.576,47.291,28.285,26.636,29.956,0.831,28.386,27.96,28.832,29.956,26.73,0.215,0.0,1.364,0.359,101.786,97.845,108.373,2.651,0.001,0.019,113.985,113.44,114.6,0.303,114.02,113.805,114.155,114.6,113.44,35.956,0.004,35.956,35.952,35.959,35.965,35.95,5699.25,5672.0,5730.0,15.126,5701.0,5690.25,5707.75,5730.0,5672.0,2.5991214925855583e-27
